MeasureID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201400183,2014,33,2,RIVERSIDE,2014-11-04,Cathedral City,0,Measure,N,"To help fund general municipal services, including but not limited to police protection and crime suppression services, emergency medical services, park, recreation, and library facilities and services, and general improvements throughout the City, shall an ordinance to impose a tax at the rate of up to fifteen cents per each one dollar of proceeds or fractional part thereof on marijuana collectives and dispensaries operating in Cathedral city be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,5765,2279,8044,0.7166832421680756,M,1,Pass,0,201400181,5765,2279,8044,0.7166832421680756,1,Pass,1,110
201400184,2014,37,2,SAN DIEGO,2014-11-04,Chula Vista,0,Measure,A,"Shall the City's Charter provisions regarding public works and general purpose contracting be amended to replace specific contracting procedures with more general contracting principles that would be implemented by ordinance, including the requirement for competitive bidding, City Council approval of major contracts and other best practices, and the requirement that any exceptions to standard competitive purchasing practices be approved by 4/5ths vote of the City Council with findings of public benefit?",20,Charter Amendment,74,Facilities: Public Works,27425,8594,36019,0.7614037036008773,M,1,Pass,0,201400182,27425,8594,36019,0.7614037036008773,1,Pass,20,70
201400185,2014,37,2,SAN DIEGO,2014-11-04,Chula Vista,0,Measure,B,"Shall the City Charter be amended so that, if a City Council seat becomes vacant with more than 12 months and less than 25 months remaining in the term, the Council may fill the vacancy by appointment or call a special election; and so that in any special election to fill a vacancy, a candidate receiving over 50% of votes cast is deemed the winner with no run-off required?",20,Charter Amendment,43,Governance: Organization,27756,8955,36711,0.7560676636430498,M,1,Pass,0,201400183,27756,8955,36711,0.7560676636430498,1,Pass,20,40
201400186,2014,19,2,LOS ANGELES,2014-11-04,Claremont,0,Measure,W,Shall the City of Claremont be authorized to issue water revenue bonds up to $135 million to pay for acquisition of the Claremont Water System and incidental expenses payable only from the water system's revenue?,12,Revenue Bond,104,General Services: Water,7596,2957,10553,0.719795318866673,M,1,Pass,0,201400184,7596,2957,10553,0.719795318866673,1,Pass,10,100
201400187,2014,7,2,CONTRA COSTA,2014-11-04,Clayton,0,Measure,P,"To continue the operation and maintenance of the Downtown “The Grove” Park, shall the existing special tax, funded by the citywide Community Facilities District 2006-1 levy, be extended at the current annual special tax with the same methodology rate (currently $19.03 per year for single-family residential parcels, with higher commercial parcel rate) for Fiscal Years 2017/2018 through 2036/2037?",3,Property Tax,78,Facilities: Parks & Recreation,3212,741,3953,0.812547432329876,T,1,PassT,0,201400185,3212,741,3953,0.812547432329876,1,PassT,1,70
201400188,2014,17,2,LAKE,2014-11-04,Clearlake,0,Measure,R,"Shall City of Clearlake impose 0.5% retail transactions and use tax for citywide cleanup and improvement; shall appropriations limit for City code enforcement, crime suppression, abatement and animal control increase Fiscal Year 2014-2015 by tax proceeds received; shall Citizen's Oversight Committee annually review proceeds' use; shall tax sunset in ten years, with review and possible reduction of tax by City Council in five years?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,1412,1231,2643,0.5342413923571698,T,2,FailT,0,201400186,1412,1231,2643,0.5342413923571698,2,FailT,1,110
201400189,2014,49,2,SONOMA,2014-11-04,Cloverdale,0,Measure,O,"To create local funding for local needs; maintain Cloverdale's independent, local Police Department; prevent further cuts to police officers, 911 response, violent/property crimes investigation; maintain storm drains, pothole/street repair, local business support, and other City services; shall the City of Cloverdale establish a utility user tax at a 3% rate for eight years with low-income senior exemptions, citizens' oversight, annual independent audits and no money for Sacramento?",5,Utility Tax,200,Other,1086,996,2082,0.521613832853026,M,1,Pass,0,201400187,1086,996,2082,0.521613832853026,1,Pass,1,200
201400190,2014,33,2,RIVERSIDE,2014-11-04,Coachella,0,Measure,U,"Shall the City of Coachella establish a retail transactions and use tax at the rate of one percent (1%) to maintain funding for general City services, including public safety, streets and public works, and parks/community services; provided that most of the tax is collected from non-Coachella residents, and no further rate increases without voter approval?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,1605,1562,3167,0.5067887590779918,M,1,Pass,0,201400188,1605,1562,3167,0.5067887590779918,1,Pass,1,110
201400191,2014,33,2,RIVERSIDE,2014-11-04,Coachella,0,Measure,V,Shall the term for the office of the Mayor be extended from two to four years?,70,Ordinance,43,Governance: Organization,1188,1923,3111,0.381870781099325,M,2,Fail,0,201400189,1188,1923,3111,0.381870781099325,2,Fail,70,40
201400192,2014,10,2,FRESNO,2014-11-04,Coalinga,0,Measure,P,"To preserve the safety and quality of life of the citizens of the City of Coalinga, shall the City enact a Utility Users Tax in the amount of 5.5%, with certain exemtions for businesses and low income seniors, with all revenues dedicated to finance public safety services such as law enforcement, fire protection, and emergency medical response?",5,Utility Tax,34,Safety: Multiple Emergency Services,1341,523,1864,0.7194206008583691,T,1,PassT,0,201400190,1341,523,1864,0.7194206008583691,1,PassT,1,30
201400193,2014,7,2,CONTRA COSTA,2014-11-04,Concord,0,Measure,Q,"To continue funding that cannot be taken by the State to protect/maintain Concord’s city services, including 911 response, police officers, gang prevention, crime investigation, neighborhood police patrols, city street/pothole repair, senior/youth programs, other city services, shall the City of Concord extend the existing voter-approved ½ cent sales tax for 9 years only, without increasing the current tax rate, including annual audits, independent citizens oversight, and no money for Sacramento?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,19921,5694,25615,0.7777083739996096,M,1,Pass,0,201400191,19921,5694,25615,0.7777083739996096,1,Pass,1,110
201400194,2014,21,2,MARIN,2014-11-04,Corte Madera,0,Measure,I,"In order to continue existing emergency services in the Town of Corte Madera, shall there be a continuation of the special tax for paramedic and/or emergency medical services for four more years at the annual amount of $75.00 per residence and per 1,000 square feet of floor area for nonresidential uses for fiscal years 2015-2016 through 2018-2019, with the appropriations limit increasing by the amount of said tax?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,2429,813,3242,0.7492288710672425,T,1,PassT,0,201400192,2429,813,3242,0.7492288710672425,1,PassT,1,30
201400195,2014,30,2,ORANGE,2014-11-04,Costa Mesa,0,Measure,O,Shall the City of Costa Mesa establish home rule by adopting the proposed charter as approved by the City Council?,80,Policy/Position,40,Governance,6994,12084,19078,0.3666002725652584,M,2,Fail,0,201400193,6994,12084,19078,0.3666002725652584,2,Fail,80,40
201400196,2014,30,2,ORANGE,2014-11-04,Costa Mesa,0,Measure,P,"(ADVISORY) Do you agree with the Costa Mesa City Council, which unanimously opposes the establishment of toll lanes on the I-405 Freeway in Orange County?",30,Advisory,62,Transport: Roads,10558,8806,19364,0.5452385870687875,M,1,Pass,0,201400194,10558,8806,19364,0.5452385870687875,1,Pass,30,60
201400197,2014,8,2,DEL NORTE,2014-11-04,Crescent,0,Measure,C,Shall the office of the City Clerk be appointive?,70,Ordinance,43,Governance: Organization,431,330,761,0.5663600525624178,M,1,Pass,0,201400195,431,330,761,0.5663600525624178,1,Pass,70,40
201400198,2014,30,2,ORANGE,2014-11-04,Cypress,0,Measure,Q,"Shall the ordinance ADOPTING ZONE CHANGE NO. 2014-03 AND THE HARMONY 2015 SPECIFIC PLAN, CHANGING THE ZONING CLASSIFICATION OF THE PROPERTY LOCATED AT 9470 MOODY STREET FROM PS-1A PUBLIC & SEMI-PUBLIC TO PC PLANNED COMMUNITY (PC-14) be approved?",70,Ordinance,22,Land Use: Zoning,5212,5686,10898,0.4782528904386126,M,2,Fail,0,201400196,5212,5686,10898,0.4782528904386126,2,Fail,70,20
201400199,2014,30,2,ORANGE,2014-11-04,Cypress,0,Measure,R,"Shall the ordinance ADOPTING ZONE CHANGE NO. 2014-02 AND THE MACKAY PLACE SPECIFIC PLAN, CHANGING THE ZONING CLASSIFICATION OF 6.8 ACRES OF THE PROPERTY LOCATED AT 8721 CYPRESS AVENUE FROM PS-1A PUBLIC & SEMI-PUBLIC TO PC PLANNED COMMUNITY (PC-13) be approved?",70,Ordinance,22,Land Use: Zoning,6272,4747,11019,0.5691986568654143,M,1,Pass,0,201400197,6272,4747,11019,0.5691986568654143,1,Pass,70,20
201400200,2014,27,2,MONTEREY,2014-11-04,Del Rey Oaks,0,Measure,R,"To preserve essential city services and facilities in Del Rey Oaks, including crime prevention and emergency response; repair of streets and sidewalks; and other city services; shall the City of Del Rey Oaks increase the transactions and use tax by an additional one half of one percent (.50%) to provide an on-going source of local funds to be used only in Del Rey Oaks, the proceeds of said tax to be utilized for general governmental purposes, protected from State takeways?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,371,211,582,0.6374570446735395,M,1,Pass,0,201400198,371,211,582,0.6374570446735395,1,Pass,1,110
201400201,2014,33,2,RIVERSIDE,2014-11-04,Desert Hot Springs,0,Measure,HH,"Shall an ordinance implementing an annual tax of twenty-five dollars ($25.00) per square foot for the first 3,000 square feet and then 10 dollars ($10.00) per square foot for the remaining space utilized in connection with the cultivation of marijuana for medical or casual/recreational use, for the purpose of raising revenue to fund general municipal services, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,2102,1000,3102,0.6776273372018052,M,1,Pass,0,201400199,2102,1000,3102,0.6776273372018052,1,Pass,1,110
201400202,2014,33,2,RIVERSIDE,2014-11-04,Desert Hot Springs,0,Measure,II,Shall an ordinance implementing a monthly ten percent (10%) tax on the proceeds from the sale/provision of marijuana for medical or casual/recreational use for the purpose of raising revenue to fund general municipal services be adopted?,70,Ordinance,112,Revenues: Tax Creation/Incr./Contin.,2242,862,3104,0.7222938144329897,M,1,Pass,0,201400200,2242,862,3104,0.7222938144329897,1,Pass,70,110
201400203,2014,33,2,RIVERSIDE,2014-11-04,Desert Hot Springs,0,Measure,JJ,Shall an ordinance implementing a one percent increase in the transaction and use tax for the purpose of funding general municipal services be adopted?,70,Ordinance,112,Revenues: Tax Creation/Incr./Contin.,1371,1742,3113,0.44041117892708,M,2,Fail,0,201400201,1371,1742,3113,0.44041117892708,2,Fail,70,110
201400204,2014,1,2,ALAMEDA,2014-11-04,Dublin,0,Measure,T,"Shall an ordinance be adopted that directs the City to pursue annexation of an area, called Doolan Canyon, beyond the City’s adopted urban limit line and immediately east of the current city limits and consisting of approximately 1,650 acres of primarily agricultural and open space lands; and would allow the City Council to approve future development in that area without further voter approval, but only after it approves a comprehensive plan incorporating specified development restrictions?",70,Ordinance,21,Land Use: Growth Cap/Boundary,1642,8494,10136,0.16199684293606945,M,2,Fail,0,201400202,1642,8494,10136,0.16199684293606945,2,Fail,70,20
201400205,2014,47,2,SISKIYOU,2014-11-04,Dunsmuir,0,Measure,N,"To prevent cuts and preserve and improve city services, including: maintaining and improving services at the Dunsmuir Public Library and making improvements to the Dunsmuir Community Building, shall the City of Dunsmuir adopt an ordinance extending and increasing the existing local sales tax by one-quarter percent, for ten years, providing locally controlled funding that cannot be taken by the State?",4,Sales Tax,71,Facilities: Libraries,322,195,517,0.6228239845261122,M,1,Pass,0,201400203,322,195,517,0.6228239845261122,1,Pass,1,70
