MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800244,2018,21,2,MARIN,2018-11-06,Corte Madera,0,M,N,"Shall the measure to continue for four more years the special tax for paramedic and/or emergency medical services at the existing annual amount of $75 per residence and per 1,000 square feet of floor area for nonresidential uses for fiscal years 2019-2020 through 2022-2023, with anticipated annual revenues of $500,000, and with the appropriations limit increasing by the amount of the tax, be adopted?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,3644,1023,4667,0.7808013713306192,T,1.0,PassT,0,201800236,3644,1023,4667,0.7808013713306192,1.0,PassT,1,30
201800245,2018,21,2,MARIN,2018-11-06,Fairfax,0,M,O,"Shall the measure continuing the special tax for paramedic services for four years in the amount of $79.50 in the first year and increasing $4 annually to a maximum of $91.50 per taxable living unit, or per 1,500 square feet of structure on a developed parcel in nonresidential use, which will annually raise approximately $296,000 beginning in year one, and increasing the appropriations limit by the amount of said tax be adopted?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,3134,922,4056,0.7726824457593688,T,1.0,PassT,0,201800237,3134,922,4056,0.7726824457593688,1.0,PassT,1,30
201800246,2018,21,2,MARIN,2018-11-06,Larkspur,0,M,K,"Shall the measure continuing the special tax for paramedic services for four years in the amount of $79.50 in the first year and increasing $4 annually to a maximum of $91.50 per taxable living unit, or per 1,500 square feet of structure on a developed parcel in nonresidential use, which will annually raise approximately $600,000 beginning in year one, and increasing the appropriations limit by the amount of said tax be adopted?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,4190,1902,6092,0.6877872619829284,T,1.0,PassT,0,201800238,4190,1902,6092,0.6877872619829284,1.0,PassT,1,30
201800247,2018,21,2,MARIN,2018-11-06,Ross,0,M,P,"Shall the measure continuing the special tax for paramedic services for four years in the amount of $79.50 in the first year and increasing $4 annually to a maximum of $91.50 per taxable living unit, or per 1,500 square feet of structure on a developed parcel in nonresidential use, which will annually raise approximately $81,500 each year, and increasing the appropriations limit by the amount of said tax be adopted?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,899,229,1128,0.7969858156028369,T,1.0,PassT,0,201800239,899,229,1128,0.7969858156028369,1.0,PassT,1,30
201800248,2018,21,2,MARIN,2018-11-06,San Anselmo,0,M,Q,"Shall the measure continuing the special tax for paramedic services for four years in the amount of $79.50 in the first year and increasing $4 annually to a maximum of $91.50 per taxable living unit, or per 1,500 square feet of structure on a developed parcel in nonresidential use, which will annually raise approximately $472,000 beginning in year one, and increasing the appropriations limit by the amount of said tax be adopted?",3,Property Tax,36,Safety: Emergency Medical/Paramedic,4737,1657,6394,0.7408507976227714,T,1.0,PassT,0,201800240,4737,1657,6394,0.7408507976227714,1.0,PassT,1,30
201800249,2018,21,2,MARIN,2018-11-06,Sausalito,0,M,L,"To address the effects of tourism by improving traffic enforcement for pedestrian, cyclist and driver safety; managing the number of bikes, buses, taxis; reinvesting in local businesses; and other essential city services, shall an ordinance raising the transient occupancy tax rate charged to hotel guests by 2% be adopted until ended by voters, providing additional $300,000 annually, with independent audits, all funds used locally in Sausalito?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,3417,729,4146,0.8241678726483358,M,1.0,Pass,0,201800241,3417,729,4146,0.8241678726483358,1.0,Pass,1,110
201800250,2018,21,2,MARIN,2018-11-06,Sausalito,0,M,M,"To maintain city services, including police protection; fixing streets, sidewalks, and storm drains; supporting local businesses; and other general services, shall an ordinance simplifying Sausalito’s business license ordinance for fairness to businesses of all sizes, be adopted until ended by voters, updating business license rates to $125 per business and between $1-$3 per $1,000 of gross receipts, generating approximately $896,750 annually, requiring audits and all funds used locally?",2,Business Tax,100,General Services,2649,1400,4049,0.6542356137317856,M,1.0,Pass,0,201800242,2649,1400,4049,0.6542356137317856,1.0,Pass,1,100
201800251,2018,23,2,MENDOCINO,2018-11-06,Fort Bragg,0,M,H,"Shall the measure to enact a three-eights (3/8th) of a cent general purpose transactions and use tax to provide the City with an estimated $623,000 per year for a limited period of fifteen years be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,1106,1174,2280,0.4850877192982456,M,2.0,Fail,0,201800243,1106,1174,2280,0.4850877192982456,2.0,Fail,1,110
201800252,2018,23,2,MENDOCINO,2018-11-06,Willits,0,M,I,"To fund general municipal expenses such as police, fire, roads and recreation, shall the City of Willits tax cannabis (marijuana) businesses at annual rates not to exceed $10 per canopy square foot for cultivation (adjustable for inflation), 6% of gross receipts for retail cannabis businesses, and 4% for all other cannabis businesses; which is expected to generate an estimated $250,000 to $400,000 annually and will be levied until repealed by the voters or the City Council?",2,Business Tax,100,General Services,1156,392,1548,0.7467700258397932,M,1.0,Pass,0,201800244,1156,392,1548,0.7467700258397932,1.0,Pass,1,100
201800253,2018,24,2,MERCED,2018-06-05,Merced,0,M,Y,"Generating approximately $1,000,000 annually locally to fund Merced Police, Fire, Parks, Recreation services such as 911 emergency response; neighborhood-based policing; fire/gang prevention services; skilled police officers and firefighters; and safe, clean parks; shall the City of Merced adopt an ordinance authorizing an annual commercial cannabis business tax of up to: $25 per square foot of cultivation space, or 10% of gross receipts until ended by voters, with independent citizens oversight?",2,Business Tax,100,General Services,7371,2146,9517,0.7745087737732479,T,1.0,PassT,0,201800245,7371,2146,9517,0.7745087737732479,1.0,PassT,1,100
201800254,2018,24,2,MERCED,2018-11-06,Atwater,0,M,A,"Shall the measure adopting an ordinance authorizing the City Council of the City of Atwater to impose a business license tax at a rate of up to fifteen percent (15%) of gross receipts on cannabis businesses and dispensaries, to help fund general municipal services, be adopted?",2,Business Tax,100,General Services,4445,2365,6810,0.6527165932452276,M,1.0,Pass,0,201800246,4445,2365,6810,0.6527165932452276,1.0,Pass,1,100
201800255,2018,24,2,MERCED,2018-11-06,Atwater,0,M,B,"Shall the measure making the office of Atwater City Clerk appointive by the City Council, rather than elected, be adopted?",70,Ordinance,43,Governance: Organization,4789,1899,6688,0.7160586124401914,M,1.0,Pass,0,201800247,4789,1899,6688,0.7160586124401914,1.0,Pass,70,40
201800256,2018,24,2,MERCED,2018-11-06,Atwater,0,M,C,"Shall the City of Atwater adopt an ordinance to increase the City’s transient occupancy tax from eight percent (8%) to ten percent (10%), to generate an additional $10,000 annually from hotel and other rental guests, with all funds to be collected only for the City of Atwater to fund general City services?",9,Transient Occupancy Tax,100,General Services,3734,3073,6807,0.5485529601880417,M,1.0,Pass,0,201800248,3734,3073,6807,0.5485529601880417,1.0,Pass,1,100
201800257,2018,24,2,MERCED,2018-11-06,Gustine,0,M,D,Shall the term of office of mayor be four years?,70,Ordinance,45,Governance: Political Reform/Term Limits,646,639,1285,0.5027237354085603,M,1.0,Pass,0,201800249,646,639,1285,0.5027237354085603,1.0,Pass,70,40
201800258,2018,24,2,MERCED,2018-11-06,Los Banos,0,M,H,"To maintain fiscal stability; neighborhood police patrols; police/firefighter recruitment/retention; rapid emergency/medical response times; anti-gang/youth violence prevention programs; pothole/road repairs; answer 911 calls; prevent theft, property, burglary, robbery, auto-related crimes; essential City services; shall the measure be adopted approving an ordinance establishing a half-cent sales tax, raising approximately 
$2,500,000 annually for 15 years, with citizens’ oversight, independent audits, and all funds spent locally?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,5542,2774,8316,0.6664261664261665,M,1.0,Pass,0,201800250,5542,2774,8316,0.6664261664261665,1.0,Pass,1,110
201800259,2018,25,2,MODOC,2018-11-06,Alturas,0,M,J,"Shall the office of City Treasurer, which is currently an elected position, be converted to an appointed position to be filled by City Council appointment commencing upon the expiration of the term of the current City Treasurer?",70,Ordinance,43,Governance: Organization,203,648,851,0.23854289071680376,M,2.0,Fail,0,201800251,203,648,851,0.23854289071680376,2.0,Fail,70,40
201800260,2018,25,2,MODOC,2018-11-06,Alturas,0,M,K,"Shall the office of City Clerk, which is currently an elected position, be converted to an appointed position to be filled by City Council appointment commencing upon the expiration of the term of the current City Clerk?",70,Ordinance,43,Governance: Organization,212,627,839,0.2526817640047676,M,2.0,Fail,0,201800252,212,627,839,0.2526817640047676,2.0,Fail,70,40
201800261,2018,25,2,MODOC,2018-11-06,Alturas,0,M,L,"In order to provide funding supplemental to city general funds for fire protection, law enforcement, and nuisance abatement purposes, shall the City of Alturas enact a one-half percent sales tax?",30,Advisory,34,Safety: Multiple Emergency Services,398,452,850,0.4682352941176471,T,2.0,FailT,0,201800253,398,452,850,0.4682352941176471,2.0,FailT,30,30
201800262,2018,26,2,MONO,2018-06-05,Mammoth Lakes,0,M,C,"To fund general Town core services such as police, recreation, and road maintenance, shall an ordinance be adopted to impose a business license tax of up to 8% for cannabis retail businesses and up to 4% for all other cannabis businesses (cultivation, manufacturing, distribution, testing), to raise an estimated $99,550-$261,708 per year, levied until voters change or repeal it?",2,Business Tax,100,General Services,1276,291,1567,0.8142948308870454,M,1.0,Pass,0,201800254,1276,291,1567,0.8142948308870454,1.0,Pass,1,100
201800263,2018,27,2,MONTEREY,2018-11-06,Gonzales,0,M,O,"Shall the City of Gonzales increase its Temporary Transaction and Use Tax from one-half percent (0.5%) to one percent (1%), and extend the life of the tax from ten to twenty years, subject to continued independent audit and citizens’ oversight committee review, with all funds being used exclusively for Gonzales programs, initiatives and projects?  The tax amendment would generate an estimated additional $550,000 annually.",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,732,876,1608,0.4552238805970149,M,2.0,Fail,0,201800255,732,876,1608,0.4552238805970149,2.0,Fail,1,110
