MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec
201600155,2016,1,2,ALAMEDA,2016-06-07,Pleasanton,0,M,K,"Shall the Lund Ranch project in Southeast Pleasanton, which consists of 43 single-family homes on approximately 17 acres and 174 acres for permanent public open space and 2 miles of public trails, be approved?",70,Ordinance,22,Land Use: Zoning,10716,10176,20892,0.5129236071223435,M,1,Pass,0,201600145,10716,10176,20892,0.5129236071223435,1,Pass,70,20
201600156,2016,1,2,ALAMEDA,2016-11-08,Albany,0,M,O1,"Shall an ordinance enacting a one cent per ounce general tax, providing approximately $223,000 annually with no expiration date, on the distribution of sugar-sweetened beverages and sweeteners used to sweeten such drinks, but exempting: (1) sweeteners typically used by consumers and distributed to grocery stores; (2) drinks and sweeteners distributed to small retailers; (3) milk products, 100% juice, baby formula, alcohol, or drinks taken for medical reasons, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,6282,2485,8767,0.7165507014942397,M,1,Pass,0,201600146,6282,2485,8767,0.7165507014942397,1,Pass,1,110
201600157,2016,1,2,ALAMEDA,2016-11-08,Albany,0,M,P1,"To repair and upgrade aging and deteriorating public sidewalks and remove obstructions so that Albany sidewalks are safe and accessible by pedestrians, including people with disabilities that affect mobility, shall the City of Albany enact a special parcel tax ($38.65 annually for most single family parcels, other parcel types at specified rates) for 10 years providing approximately $203,000 annually, with annual public reports and all proceeds to be spent in Albany?",3,Property Tax,62,Transport: Roads,6872,1871,8743,0.7860002287544321,T,1,PassT,0,201600147,6872,1871,8743,0.7860002287544321,1,PassT,1,60
201600158,2016,1,2,ALAMEDA,2016-11-08,Berkeley,0,M,DD,"Shall an ordinance permanently increasing the gross receipts tax on owners of three or more residential rental units from 1.081% to 1.5%, prohibiting landlords from passing the tax on to sitting tenants except as allowed by law, and authorizing the Council to create a citizen panel to make recommendations on increasing affordable housing and protecting residents from homelessness be adopted?",2,Business Tax,81,Housing: Affordable,16328,39874,56202,0.29052346891569697,M,2,Fail,0,201600148,16328,39874,56202,0.29052346891569697,2,Fail,1,80
201600159,2016,1,2,ALAMEDA,2016-11-08,Berkeley,0,M,U1,"Shall an ordinance permanently increasing the gross receipts tax on owners of five or more residential rental units be increased from 1.081% to 2.880%, prohibiting landlords from passing the tax on to sitting tenants, and directing the Housing Advisory Commission to make recommendations on funding and programs to increase affordable housing and protect Berkeley residents from homelessness, be adopted? Financial Implications: This amendment is estimated to raise approximately $3,900,000 annually, increasing with rents. ",2,Business Tax,81,Housing: Affordable,43014,14389,57403,0.7493336585195896,M,1,Pass,0,201600149,43014,14389,57403,0.7493336585195896,1,Pass,1,80
201600160,2016,1,2,ALAMEDA,2016-11-08,Hayward,0,M,EE,"To assure local control and close on-going deficits, shall the City of Hayward be authorized to enact a general tax ordinance not exceeding 15% of gross sales for all products associated with medical or adult use of cannabis, from cultivation, distribution, manufacturing, and retailing of cannabis or products derived therefrom, if the City of Hayward permits cannabis business activities, such tax to be in addition to any other taxes imposed by the City of Hayward or the State of California?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,26729,17357,44086,0.6062922469718278,M,1,Pass,0,201600150,26729,17357,44086,0.6062922469718278,1,Pass,1,110
201600161,2016,1,2,ALAMEDA,2016-11-08,Newark,0,M,GG,"To upgrade City of Newark facilities and services, including replacing the seismically unsafe police operations/emergency operations center to survive an earthquake; providing updated crimefighting technology; replacing aging library/city facilities with buildings meeting safety codes; providing disabled access and senior/teen/children’s facilities; and other facilities and services; shall the City of Newark enact a one-half cent sales tax, providing $3,500,000 annually, for 25 years, with annual audits, independent citizens’ oversight, and all funds spent locally?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,9373,5993,15366,0.6099830795262268,M,1,Pass,0,201600151,9373,5993,15366,0.6099830795262268,1,Pass,1,110
201600162,2016,1,2,ALAMEDA,2016-11-08,Oakland,0,M,HH,"Shall the City of Oakland impose a 1 cent per ounce general tax on the distribution of sugar sweetened beverages, including products such as sodas, sports drinks, sweetened teas, energy drinks, but exempting: milk products, 100% juice, baby formula, diet drinks, or drinks taken for medical reasons; and providing an exemption for small businesses?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,107405,67655,175060,0.61353250314178,M,1,Pass,0,201600152,107405,67655,175060,0.61353250314178,1,Pass,1,110
201600163,2016,1,2,ALAMEDA,2016-11-08,San Leandro,0,M,NN,"To maintain and enhance the City of San Leandro, with funding that cannot be taken by Sacramento, including: social services, public art, programs that celebrate diversity, multilingual programming and other general city services, shall the City of San Leandro levy an ongoing tax of up to 10% of gross receipts of cannabis (marijuana) businesses in the city, providing $500,000 annually, requiring independent citizen oversight, financial audits, and that all funds stay in the City of San Leandro? ",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,22710,7476,30186,0.7523355197773802,M,1,Pass,0,201600153,22710,7476,30186,0.7523355197773802,1,Pass,1,110
201600164,2016,1,2,ALAMEDA,2016-11-08,San Leandro,0,M,OO,"To maintain and enhance the City of San Leandro, with funding that cannot be taken by Sacramento, including: enhancing City infrastructure and general City services, shall the City of San Leandro modify the ongoing business license tax to reduce taxes for small businesses, charge 10 percent of gross receipts for parking lots, and charge $100 per 1,000 square feet of warehouse and distribution space, providing $800,000 annually, requiring independent taxpayer oversight, and all funds stay in San Leandro? ",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,19363,10030,29393,0.6587622903412377,M,1,Pass,0,201600154,19363,10030,29393,0.6587622903412377,1,Pass,1,110
201600165,2016,1,2,ALAMEDA,2016-11-08,San Leandro,0,M,PP,"To maintain and enhance the City of San Leandro, with funding that cannot be taken by Sacramento, including: enhancing library programming for children, more space for books, reference materials and public access computers, enhancing parks and infrastructure, and other general City services, shall the City of San Leandro increase the ongoing transient occupancy tax charged to hotel guests from 10% to 14%, providing $200,000 annually, requiring independent citizen oversight, financial audits, and all funds staying in the City of San Leandro?",9,Transient Occupancy Tax,71,Facilities: Libraries,20463,9229,29692,0.6891755354977772,M,1,Pass,0,201600155,20463,9229,29692,0.6891755354977772,1,Pass,1,70
201600166,2016,1,2,ALAMEDA,2016-11-08,Union City,0,M,QQ,"To maintain essential police/ fire services, including maintaining 911 emergency response times, paramedic services /neighborhood police patrols; keeping fire stations open /maintaining fire prevention services; enhancing public school safety; and maintaining youth violence prevention/ gang intervention programs; shall Union City extend its existing voter approved public safety services measure, with an average rate of $123 per residential parcel, providing $4,100,000 annually for 4 years, without increasing taxes, requiring citizen's oversight, and no funds for Sacramento?",3,Property Tax,34,Safety: Multiple Emergency Services,18741,5236,23977,0.7816240563873712,T,1,PassT,0,201600156,18741,5236,23977,0.7816240563873712,1,PassT,1,30
201600167,2016,1,2,ALAMEDA,2016-11-08,Berkeley,0,M,T1,"Shall the City of Berkeley issue general obligation bonds not exceeding $100,000,000 to repair, renovate, replace, or reconstruct the City’s aging infrastructure and facilities, including sidewalks, storm drains, parks, streets, senior and recreation centers, and other important City facilities and buildings? Financial Implications: The average annual cost over the 40-year period the bonds are outstanding would be approximately $21, $90, and $128, respectively, for homes with assessed valuations of $100,000, $425,000 and $600,000.",11,GO Bond,74,Facilities: Public Works,50413,7800,58213,0.8660093106350815,T,1,PassT,0,201600157,50413,7800,58213,0.8660093106350815,1,PassT,10,70
201600168,2016,1,2,ALAMEDA,2016-11-08,Oakland,0,M,KK,"To improve public safety and invest in neighborhoods throughout Oakland by re-paving streets to remove potholes, rebuilding cracked and deteriorating sidewalks, funding bicycle and pedestrian safety improvements, funding affordable housing for Oaklanders, and providing funds for facility improvements, such as, neighborhood recreation centers, playgrounds, and libraries, shall the City of Oakland issue $600 million in bonds, subject to independent citizen oversight and regular audits?",11,GO Bond,110,Revenues,139450,30390,169840,0.8210668864813943,T,1,PassT,0,201600158,139450,30390,169840,0.8210668864813943,1,PassT,10,110
201600169,2016,1,2,ALAMEDA,2016-11-08,Alameda,0,M,M1,"Shall the City Charter be amended to (a) limit annual residential rent increases for certain units to 65% of the percentage increase in the Consumer Price Index, (b) create an elected Rent Control Board separate from the City with authority to hire staff, impose fees on landlords for program funding and assess penalties, (c) limit the reasons for terminating tenancies and (d) require rental property owners to pay relocation fees to tenants when terminating certain tenancies?",20,Charter Amendment,82,Housing: Rent Control,12281,23768,36049,0.34067519209964214,M,2,Fail,0,201600159,12281,23768,36049,0.34067519209964214,2,Fail,20,80
201600170,2016,1,2,ALAMEDA,2016-11-08,Albany,0,M,Q1,"Shall the Albany City Charter be amended to authorize the City Council to establish procedures for filling a vacancy in an elective office by appointment, permit quarterly meetings of the Police and Fire Pension Board and change eligibility requirements for Board members, authorize the City Council to set fees for copies of official records, make the language within the Charter gender neutral, and make numerous other administrative, technical and clarifying changes? ",20,Charter Amendment,43,Governance: Organization,5911,1639,7550,0.7829139072847682,M,1,Pass,0,201600160,5911,1639,7550,0.7829139072847682,1,Pass,20,40
201600171,2016,1,2,ALAMEDA,2016-11-08,Albany,0,M,R1,Shall the Albany City Charter be amended to dissolve the City’s Civil Service Board and to add a definition for the term “classified service”? ,20,Charter Amendment,43,Governance: Organization,5451,1665,7116,0.7660202360876898,M,1,Pass,0,201600161,5451,1665,7116,0.7660202360876898,1,Pass,20,40
