RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,VOTES_sum,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201802129,882,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,O'Connor,Pam,Councilmember/Urban Planner,Y,1,7,11405,0,98205,98205,0.11613461636372893,2,4.0,0,0,201800879,201802128,0,11405,98205,0,98205,4.0,2
201802130,882,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Powell,Ashley,Nonprofit Event Planner,N,2,7,10276,0,98205,98205,0.10463825670790693,2,5.0,0,0,201800879,201802129,0,10276,98205,0,98205,5.0,2
201802131,885,19,2,LOS ANGELES,2018,2018-11-06,South Pasadena,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Brady,Eric,Businessman,N,2,2,584,0,1961,1961,0.29780724120346763,2,2.0,0,0,201800882,201802130,0,584,1961,0,1961,2.0,2
201802132,885,19,2,LOS ANGELES,2018,2018-11-06,South Pasadena,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Cacciotti,Michael,Prosecutor/Councilmember,Y,1,2,1377,0,1961,1961,0.7021927587965324,1,1.0,0,0,201800882,201802131,0,1377,1961,0,1961,1.0,1
201802133,886,19,2,LOS ANGELES,2018,2018-11-06,South Pasadena,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Mahmud,Diana,"Councilmember, City of South Pasadena",Y,1,1,1858,0,1858,1858,1.0,1,1.0,0,0,201800883,201802132,0,1858,1858,0,1858,1.0,1
201802134,888,19,2,LOS ANGELES,2018,2018-11-06,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Mason,Caryn,Educator,N,2,4,2992,0,14252,14252,0.20993544765646927,2,4.0,0,0,201800885,201802133,0,2992,14252,0,14252,4.0,2
201802135,888,19,2,LOS ANGELES,2018,2018-11-06,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Pacheco,Bob,Council Member/Attorney,Y,1,4,4704,0,14252,14252,0.3300589390962672,1,1.0,0,0,201800885,201802134,0,4704,14252,0,14252,1.0,1
201802136,888,19,2,LOS ANGELES,2018,2018-11-06,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Saunders,Marc,Retired Sheriff's Sergeant,N,2,4,3237,0,14252,14252,0.22712601740106653,2,3.0,0,0,201800885,201802135,0,3237,14252,0,14252,3.0,2
201802137,888,19,2,LOS ANGELES,2018,2018-11-06,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Wu,Allen,Water Master/Director,N,2,4,3319,0,14252,14252,0.23287959584619702,1,2.0,0,0,201800885,201802136,0,3319,14252,0,14252,2.0,1
201802138,890,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Gutierrez,Brian,Community Relations Executive,N,2,5,985,0,5424,5424,0.18160029498525074,2,3.0,0,0,201800887,201802137,0,985,5424,0,5424,3.0,2
201802139,890,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Hernandez,Roger,Businessman/Educator,N,2,5,718,0,5424,5424,0.13237463126843657,2,4.0,0,0,201800887,201802138,0,718,5424,0,5424,4.0,2
201802140,890,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Lopez,Letty,Commissioner/Parks Director,N,2,5,1972,0,5424,5424,0.3635693215339233,1,1.0,1,0,201800887,201802139,0,1972,5424,0,5424,1.0,1
201802141,890,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Robinson,Robert,Environmental Chemist,N,2,5,620,0,5424,5424,0.11430678466076696,2,5.0,0,0,201800887,201802140,0,620,5424,0,5424,5.0,2
201802142,890,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Spence,Mike,Councilman/Taxpayer Advocate,Y,1,5,1129,0,5424,5424,0.20814896755162243,2,2.0,1,0,201800887,201802141,0,1129,5424,0,5424,2.0,2
201802143,891,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Castellanos,Dario,Medical Administrator/Commissioner,N,2,2,2926,0,5371,5371,0.5447775088437907,1,1.0,0,0,201800888,201802142,0,2926,5371,0,5371,1.0,1
201802144,891,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Toma,James,Councilmember/State Attorney,Y,1,2,2445,0,5371,5371,0.4552224911562093,2,2.0,0,0,201800888,201802143,0,2445,5371,0,5371,2.0,2
201802145,892,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Sykes,"Frederick ""Fred""",Retired Deputy Sheriff,N,2,2,2365,0,5333,5333,0.443465216576036,2,2.0,0,0,201800889,201802144,0,2365,5333,0,5333,2.0,2
201802146,892,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Wu,Tony,Mayor Pro Tem,Y,1,2,2968,0,5333,5333,0.556534783423964,1,1.0,0,0,201800889,201802145,0,2968,5333,0,5333,1.0,1
201802147,894,19,2,LOS ANGELES,2018,2018-11-06,Westlake Village,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Corwin,Ted,Retired Physician,N,2,4,1854,0,8539,8539,0.21712144279189602,2,4.0,0,0,201800891,201802146,0,1854,8539,0,8539,4.0,2
201802148,894,19,2,LOS ANGELES,2018,2018-11-06,Westlake Village,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Halpern,Brad,Incumbent,Y,1,4,2527,0,8539,8539,0.29593629230589064,1,1.0,0,0,201800891,201802147,0,2527,8539,0,8539,1.0,1
201802149,894,19,2,LOS ANGELES,2018,2018-11-06,Westlake Village,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,McSweeney,Susan,Councilmember,Y,1,4,2203,0,8539,8539,0.25799273919662724,1,2.0,0,0,201800891,201802148,0,2203,8539,0,8539,2.0,1
201802150,894,19,2,LOS ANGELES,2018,2018-11-06,Westlake Village,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Pearl,Ray,Nonprofit Executive Director,N,2,4,1955,0,8539,8539,0.22894952570558613,1,3.0,0,0,201800891,201802149,0,1955,8539,0,8539,3.0,1
201802151,835,19,2,LOS ANGELES,2018,2018-11-06,Baldwin Park,0,CITY TREASURER,6,OTHER CITY,,Full,1,Contreras,"Maria Antonieta ""Marie""",City Treasurer,Y,1,1,11323,0,11323,11323,1.0,1,1.0,0,0,201800832,201802150,0,11323,11323,0,11323,1.0,1
201802152,841,19,2,LOS ANGELES,2018,2018-11-06,Carson,0,CITY TREASURER,6,OTHER CITY,,Full,1,Cooper,Monica,Carson City Treasurer,Y,1,1,23366,0,23366,23366,1.0,1,1.0,0,0,201800838,201802151,0,23366,23366,0,23366,1.0,1
201802153,853,19,2,LOS ANGELES,2018,2018-11-06,El Monte,0,CITY TREASURER,6,OTHER CITY,,Full,1,Barrios,Maryann,Data Analyst,N,2,2,6980,0,14538,14538,0.4801210620442977,2,2.0,0,0,201800850,201802152,0,6980,14538,0,14538,2.0,2
201802154,853,19,2,LOS ANGELES,2018,2018-11-06,El Monte,0,CITY TREASURER,6,OTHER CITY,,Full,1,Longoria,Viviana,Quality Service Specialist,N,2,2,7558,0,14538,14538,0.5198789379557023,1,1.0,0,0,201800850,201802153,0,7558,14538,0,14538,1.0,1
201802155,858,19,2,LOS ANGELES,2018,2018-11-06,Hawthorne,0,CITY TREASURER,6,OTHER CITY,,Full,1,Patterson,David,Hawthorne City Treasurer,Y,1,2,12266,0,17595,17595,0.6971298664393294,1,1.0,0,0,201800855,201802154,0,12266,17595,0,17595,1.0,1
201802156,858,19,2,LOS ANGELES,2018,2018-11-06,Hawthorne,0,CITY TREASURER,6,OTHER CITY,,Full,1,Richard,Ryan,City Commissioner,N,2,2,5329,0,17595,17595,0.30287013356067066,2,2.0,0,0,201800855,201802155,0,5329,17595,0,17595,2.0,2
201802157,870,19,2,LOS ANGELES,2018,2018-11-06,Montebello,0,CITY TREASURER,6,OTHER CITY,,Full,1,Gutierrez,Rafael,Techer/Athletic Director,N,2,3,5551,0,13600,13600,0.40816176470588234,1,1.0,1,0,201800867,201802156,0,5551,13600,0,13600,1.0,1
201802158,870,19,2,LOS ANGELES,2018,2018-11-06,Montebello,0,CITY TREASURER,6,OTHER CITY,,Full,1,Matanga,David,State Employee/Unionist,N,2,3,4156,0,13600,13600,0.30558823529411766,2,2.0,1,0,201800867,201802157,0,4156,13600,0,13600,2.0,2
201802159,870,19,2,LOS ANGELES,2018,2018-11-06,Montebello,0,CITY TREASURER,6,OTHER CITY,,Full,1,Sanchez,Joseph,Business Owner,N,2,3,3893,0,13600,13600,0.28625,2,3.0,0,0,201800867,201802158,0,3893,13600,0,13600,3.0,2
201802160,887,19,2,LOS ANGELES,2018,2018-11-06,South Pasadena,0,CITY TREASURER,6,OTHER CITY,,Full,1,Pia,Gary,City Treasurer,Y,1,1,8547,0,8547,8547,1.0,1,1.0,0,0,201800884,201802159,0,8547,8547,0,8547,1.0,1
201802161,893,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY TREASURER,6,OTHER CITY,,Full,1,Rozatti,Colleen,City Treasurer/Educator,Y,1,2,13594,0,24338,24338,0.5585504149889062,1,1.0,0,0,201800890,201802160,0,13594,24338,0,24338,1.0,1
201802162,893,19,2,LOS ANGELES,2018,2018-11-06,West Covina,0,CITY TREASURER,6,OTHER CITY,,Full,1,Solorio,Marsha,Financial Audit Supervisor,N,2,2,10744,0,24338,24338,0.44144958501109377,2,2.0,0,0,201800890,201802161,0,10744,24338,0,24338,2.0,2
201802163,836,19,2,LOS ANGELES,2018,2018-11-06,Baldwin Park,0,MAYOR,6,OTHER CITY,,Full,1,Baca,Cruz,Councilmember/Business Owner,N,2,3,5025,0,13910,13910,0.3612508986340762,2,2.0,1,0,201800833,201802162,0,5025,13910,0,13910,2.0,2
201802164,836,19,2,LOS ANGELES,2018,2018-11-06,Baldwin Park,0,MAYOR,6,OTHER CITY,,Full,1,Estrada,Emmanuel,Customer Service Representative,N,2,3,2524,0,13910,13910,0.18145219266714593,2,3.0,0,0,201800833,201802163,0,2524,13910,0,13910,3.0,2
201802165,836,19,2,LOS ANGELES,2018,2018-11-06,Baldwin Park,0,MAYOR,6,OTHER CITY,,Full,1,Lozano,Manuel,Mayor,Y,1,3,6361,0,13910,13910,0.45729690869877787,1,1.0,1,0,201800833,201802164,0,6361,13910,0,13910,1.0,1
201802166,854,19,2,LOS ANGELES,2018,2018-11-06,El Monte,0,MAYOR,6,OTHER CITY,,Full,1,Fry,Larry,Retired Police Officer,N,2,2,7034,0,15431,15431,0.4558356554986715,2,2.0,0,0,201800851,201802165,0,7034,15431,0,15431,2.0,2
201802167,854,19,2,LOS ANGELES,2018,2018-11-06,El Monte,0,MAYOR,6,OTHER CITY,,Full,1,Quintero,Andre,El Monte Mayor/Prosecutor,Y,1,2,8397,0,15431,15431,0.5441643445013284,1,1.0,0,0,201800851,201802166,0,8397,15431,0,15431,1.0,1
201802168,859,19,2,LOS ANGELES,2018,2018-11-06,Inglewood,0,MAYOR,6,OTHER CITY,,Full,1,Ben Amor,Mohamed,Retired Nurse,N,2,5,807,0,32003,32003,0.02521638596381589,2,5.0,0,0,201800856,201802167,0,807,32003,0,32003,5.0,2
201802169,859,19,2,LOS ANGELES,2018,2018-11-06,Inglewood,0,MAYOR,6,OTHER CITY,,Full,1,Butts,James,Mayor City of Inglewood,Y,1,5,19817,0,32003,32003,0.6192231978252039,1,1.0,0,0,201800856,201802168,0,19817,32003,0,32003,1.0,1
201802170,859,19,2,LOS ANGELES,2018,2018-11-06,Inglewood,0,MAYOR,6,OTHER CITY,,Full,1,Little,Marc,Attorney/Pastor/Businessman,N,2,5,5954,0,32003,32003,0.18604505827578666,2,2.0,0,0,201800856,201802169,0,5954,32003,0,32003,2.0,2
201802171,859,19,2,LOS ANGELES,2018,2018-11-06,Inglewood,0,MAYOR,6,OTHER CITY,,Full,1,Myers,Brandon,Entrepreneur,N,2,5,1487,0,32003,32003,0.04646439396306596,2,4.0,0,0,201800856,201802170,0,1487,32003,0,32003,4.0,2
201802172,859,19,2,LOS ANGELES,2018,2018-11-06,Inglewood,0,MAYOR,6,OTHER CITY,,Full,1,Soto,Joseph,Business Owner,N,2,5,3938,0,32003,32003,0.12305096397212761,2,3.0,0,0,201800856,201802171,0,3938,32003,0,32003,3.0,2
201802173,864,19,2,LOS ANGELES,2018,2018-11-06,Lawndale,0,MAYOR,6,OTHER CITY,,Full,1,Pullen-Miles,Robert,Mayor,Y,1,1,5656,0,5656,5656,1.0,1,1.0,0,0,201800861,201802172,0,5656,5656,0,5656,1.0,1
201802174,873,19,2,LOS ANGELES,2018,2018-11-06,Palmdale,0,MAYOR,6,OTHER CITY,,Full,1,Hofbauer,Steve,Retired Fireman/Councilmember,N,2,3,16796,0,37887,37887,0.4433182885950326,1,1.0,1,0,201800870,201802173,0,16796,37887,0,37887,1.0,1
201802175,873,19,2,LOS ANGELES,2018,2018-11-06,Palmdale,0,MAYOR,6,OTHER CITY,,Full,1,Ledford,James,Mayor of Palmdale,Y,1,3,12979,0,37887,37887,0.3425713305355399,2,2.0,1,0,201800870,201802174,0,12979,37887,0,37887,2.0,2
201802176,873,19,2,LOS ANGELES,2018,2018-11-06,Palmdale,0,MAYOR,6,OTHER CITY,,Full,1,Smith,Jesse,Minister/Pastor,N,2,3,8112,0,37887,37887,0.21411038086942752,2,3.0,0,0,201800870,201802175,0,8112,37887,0,37887,3.0,2
201802177,883,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,3,Brown,Lori,City Commissioner/Entrepreneur,N,2,5,14860,0,81266,81266,0.1828562990672606,2,4.0,0,0,201800880,201802176,0,14860,81266,0,81266,4.0,2
201802178,883,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,3,Duron,Steve,Board member/Employment Attorney,Y,1,5,18143,0,81266,81266,0.223254497575862,1,3.0,0,0,201800880,201802177,0,18143,81266,0,81266,3.0,1
201802179,883,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,3,Mann,Jon,Retired,N,2,5,5528,0,81266,81266,0.06802352767455025,2,5.0,0,0,201800880,201802178,0,5528,81266,0,81266,5.0,2
201802180,883,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,3,Phillis,Nicole,Board member/Civil Attorney,Y,1,5,21288,0,81266,81266,0.2619545689464229,1,2.0,0,0,201800880,201802179,0,21288,81266,0,81266,2.0,1
201802181,883,19,2,LOS ANGELES,2018,2018-11-06,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,3,Sultan,Naomi,Veterans Rights Attorney,N,2,5,21447,0,81266,81266,0.2639111067359043,1,1.0,0,0,201800880,201802180,0,21447,81266,0,81266,1.0,1
201802182,895,20,2,MADERA,2018,2018-11-06,Chowchilla,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Ahmed,Waseem,Cowchilla Businessman/Councilmember,Y,1,3,1589,0,4149,4149,0.38298385153048925,1,1.0,0,0,201800892,201802181,0,1589,4149,0,4149,1.0,1
201802183,895,20,2,MADERA,2018,2018-11-06,Chowchilla,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Gaumnitz,"Mary ""Trinket""",Incumbent,Y,1,3,1048,0,4149,4149,0.25259098577970596,2,3.0,0,0,201800892,201802182,0,1048,4149,0,4149,3.0,2
201802184,895,20,2,MADERA,2018,2018-11-06,Chowchilla,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Palmer,Diana,Business Owner/Insurance,N,2,3,1512,0,4149,4149,0.3644251626898048,1,2.0,0,0,201800892,201802183,0,1512,4149,0,4149,2.0,1
201802185,896,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Gallegos,Cece,Councilwoman/Educator,Y,1,2,2134,0,3052,3052,0.6992136304062909,1,1.0,0,0,201800893,201802184,0,2134,3052,0,3052,1.0,1
201802186,896,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Salter,Steve,Sales Representative,N,2,2,918,0,3052,3052,0.300786369593709,2,2.0,0,0,201800893,201802185,0,918,3052,0,3052,2.0,2
201802187,897,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Montes,Steve,Community Revitalist Specialist,N,2,2,725,0,1262,1262,0.5744849445324881,1,1.0,0,0,201800894,201802186,0,725,1262,0,1262,1.0,1
201802188,897,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Oliver,Will,Councilmember,Y,1,2,537,0,1262,1262,0.4255150554675119,2,2.0,0,0,201800894,201802187,0,537,1262,0,1262,2.0,2
201802189,898,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Garcia,Santos,Community Organizer,N,2,2,607,0,1001,1001,0.6063936063936064,1,1.0,0,0,201800895,201802188,0,607,1001,0,1001,1.0,1
201802190,898,20,2,MADERA,2018,2018-11-06,Madera,0,CITY COUNCIL,2,CITY COUNCIL,5,Full,1,Rigby,Charles Flores,Pastor/Councilman,Y,1,2,394,0,1001,1001,0.3936063936063936,2,2.0,0,0,201800895,201802189,0,394,1001,0,1001,2.0,2
201802191,899,21,2,MARIN,2018,2018-06-05,Belvedere,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Campbell,James,Community Volunteer,Y,1,2,536,12,988,1000,0.536,1,1.0,0,0,201800896,201802190,0,536,988,12,1000,1.0,1
201802192,899,21,2,MARIN,2018,2018-06-05,Belvedere,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Winter,Mordechai,Incumbent,Y,1,2,452,12,988,1000,0.452,2,2.0,0,0,201800896,201802191,0,452,988,12,1000,2.0,2
201802193,901,21,2,MARIN,2018,2018-06-05,Corte Madera,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Beckman,Eli H.,Architectural Designer,N,2,4,2281,22,6487,6509,0.35043785527730836,1,1.0,0,0,201800898,201802192,0,2281,6487,22,6509,1.0,1
201802194,901,21,2,MARIN,2018,2018-06-05,Corte Madera,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Kunhardt,David W.,Solar Business Owner,N,2,4,1211,22,6487,6509,0.18605008449838684,1,3.0,0,0,201800898,201802193,0,1211,6487,22,6509,3.0,1
201802195,901,21,2,MARIN,2018,2018-06-05,Corte Madera,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Ravasio,Bob,Appointed  Councilmember,Y,1,4,1799,22,6487,6509,0.2763865417114764,1,2.0,0,0,201800898,201802194,0,1799,6487,22,6509,2.0,1
201802196,901,21,2,MARIN,2018,2018-06-05,Corte Madera,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Sasser,Valeria,Public Employee,N,2,4,1196,22,6487,6509,0.18374558303886926,2,4.0,0,0,201800898,201802195,0,1196,6487,22,6509,4.0,2
201802197,900,21,2,MARIN,2018,2018-11-06,Sausalito,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Cleveland-Knowles,S.,Sausalito City Councilmember,Y,1,2,2573,94,5159,5253,0.4898153436131734,1,2.0,0,0,201800897,201802196,0,2573,5159,94,5253,2.0,1
201802198,900,21,2,MARIN,2018,2018-11-06,Sausalito,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Hoffman,Jill,Incumbent,Y,1,2,2586,94,5159,5253,0.4922901199314677,1,1.0,0,0,201800897,201802197,0,2586,5159,94,5253,1.0,1
201802199,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Albin-Smith,Tess,Forester/Musician/Bookkeeper,N,2,7,1202,0,6470,6470,0.18578052550231838,1,3.0,0,0,201800899,201802198,0,1202,6470,0,6470,3.0,1
201802200,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Alcala,Ruben,Retail Manager,N,2,7,755,0,6470,6470,0.11669242658423493,2,6.0,0,0,201800899,201802199,0,755,6470,0,6470,6.0,2
201802201,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Burns,Bobby,Handyman-Appliance Repair,N,2,7,306,0,6470,6470,0.0472952086553323,2,7.0,0,0,201800899,201802200,0,306,6470,0,6470,7.0,2
201802202,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Jess,Dana,General Contractor/Employer,N,2,7,778,0,6470,6470,0.12024729520865533,2,5.0,0,0,201800899,201802201,0,778,6470,0,6470,5.0,2
201802203,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Kaczorowski,Mary Rose,Journalist/Artist,N,2,7,841,0,6470,6470,0.12998454404945906,2,4.0,0,0,201800899,201802202,0,841,6470,0,6470,4.0,2
201802204,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Morsell-Haye,Jessica,Business Owner/Mom,N,2,7,1282,0,6470,6470,0.198145285935085,1,2.0,0,0,201800899,201802203,0,1282,6470,0,6470,2.0,1
201802205,902,23,2,MENDOCINO,2018,2018-11-06,Fort Bragg,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Peters,Lindy,Mayor,Y,1,7,1306,0,6470,6470,0.20185471406491498,1,1.0,0,0,201800899,201802204,0,1306,6470,0,6470,1.0,1
201802206,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Brown,Jim O.,Incumbent,Y,1,6,2078,0,11443,11443,0.1815957353840776,1,3.0,0,0,201800900,201802205,0,2078,11443,0,11443,3.0,1
201802207,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Froneberger,Matt,District General Manager,N,2,6,1230,0,11443,11443,0.10748929476535873,2,6.0,0,0,201800900,201802206,0,1230,11443,0,11443,6.0,2
201802208,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Haynes,Edward,Veterinarian,N,2,6,1392,0,11443,11443,0.12164642139299135,2,5.0,0,0,201800900,201802207,0,1392,11443,0,11443,5.0,2
201802209,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Mulheren,Maureen,Incumbent,Y,1,6,2722,0,11443,11443,0.2378746832124443,1,1.0,0,0,201800900,201802208,0,2722,11443,0,11443,1.0,1
201802210,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Orozco,Juan V.,Educator,N,2,6,2173,0,11443,11443,0.1898977540854671,1,2.0,0,0,201800900,201802209,0,2173,11443,0,11443,2.0,1
201802211,903,23,2,MENDOCINO,2018,2018-11-06,Ukiah,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Travis,Chon,Musician/Entrepreneur,N,2,6,1848,0,11443,11443,0.16149611115966092,2,4.0,0,0,201800900,201802210,0,1848,11443,0,11443,4.0,2
201802212,904,23,2,MENDOCINO,2018,2018-11-06,Willits,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Hershman,Jeremy,Teaching Assistant,N,2,3,583,0,2395,2395,0.24342379958246346,2,3.0,0,0,201800901,201802211,0,583,2395,0,2395,3.0,2
201802213,904,23,2,MENDOCINO,2018,2018-11-06,Willits,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Kanne,Greta M.,Small Business Owner,N,2,3,1066,0,2395,2395,0.4450939457202505,1,1.0,0,0,201800901,201802212,0,1066,2395,0,2395,1.0,1
201802214,904,23,2,MENDOCINO,2018,2018-11-06,Willits,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Stranske,Larry W.,Incumbent,Y,1,3,746,0,2395,2395,0.311482254697286,1,2.0,0,0,201800901,201802213,0,746,2395,0,2395,2.0,1
201802215,913,24,2,MERCED,2018,2018-11-06,Los Banos,0,CITY CLERK,6,OTHER CITY,,Full,1,Mallonee,Lucy,Incumbent,Y,1,1,6533,57,6533,6590,0.991350531107739,1,1.0,0,0,201800910,201802214,0,6533,6533,57,6590,1.0,1
201802216,905,24,2,MERCED,2018,2018-11-06,Atwater,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Ambriz,Danny,Tech Support,N,2,2,486,4,961,965,0.5036269430051813,1,1.0,0,0,201800902,201802215,0,486,961,4,965,1.0,1
201802217,905,24,2,MERCED,2018,2018-11-06,Atwater,0,CITY COUNCIL,2,CITY COUNCIL,3,Full,1,Hernandez,Dan,Retired Maintenance Splicer,N,2,2,475,4,961,965,0.49222797927461137,2,2.0,0,0,201800902,201802216,0,475,961,4,965,2.0,2
201802218,906,24,2,MERCED,2018,2018-11-06,Atwater,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,"Hyler, III",Don,City Clerk,N,2,2,666,5,1985,1990,0.33467336683417087,2,2.0,0,0,201800903,201802217,0,666,1985,5,1990,2.0,2
201802219,906,24,2,MERCED,2018,2018-11-06,Atwater,0,CITY COUNCIL,2,CITY COUNCIL,4,Full,1,Raymond,Brian,Business Owner/Councilmember,N,2,2,1319,5,1985,1990,0.6628140703517588,1,1.0,0,0,201800903,201802218,0,1319,1985,5,1990,1.0,1
201802220,908,24,2,MERCED,2018,2018-11-06,Dos Palos,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Mahal,Kudip,Retired Investor,N,2,4,222,2,1856,1858,0.11948331539289558,2,4.0,0,0,201800905,201802219,0,222,1856,2,1858,4.0,2
201802221,908,24,2,MERCED,2018,2018-11-06,Dos Palos,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Orlando,Deborah A.,Bookkeeper,N,2,4,494,2,1856,1858,0.2658772874058127,1,2.0,0,0,201800905,201802220,0,494,1856,2,1858,2.0,1
201802222,908,24,2,MERCED,2018,2018-11-06,Dos Palos,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Pigg,Thomas Lee,Incumbent,Y,1,4,665,2,1856,1858,0.3579117330462863,1,1.0,0,0,201800905,201802221,0,665,1856,2,1858,1.0,1
201802223,908,24,2,MERCED,2018,2018-11-06,Dos Palos,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Thompson,Alice F.,Community Advocate,N,2,4,475,2,1856,1858,0.2556512378902045,2,3.0,0,0,201800905,201802222,0,475,1856,2,1858,3.0,2
