RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RACEID,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201300930,201300249,50,2,STANISLAUS,2013,2013-11-05,Ceres,0,City Council,2,City Council,,Full,2,Ryno,Linda,Retired Administrative Secretary,N,2,3,1573,18,4216,4234,0.37151629664619745,1,249,1.0,0,0,201300249,201300930,0,1573,4216,18,4234,1.0,1
201300931,201300249,50,2,STANISLAUS,2013,2013-11-05,Ceres,0,City Council,2,City Council,,Full,2,Lane,Ken,Incumbent,Y,1,3,1357,18,4216,4234,0.32050070854983465,1,249,2.0,0,0,201300249,201300931,0,1357,4216,18,4234,2.0,1
201300932,201300249,50,2,STANISLAUS,2013,2013-11-05,Ceres,0,City Council,2,City Council,,Full,2,Molina,Hugo,Planning Commissioner/Businessman,N,2,3,1286,18,4216,4234,0.3037316957959377,2,249,3.0,0,0,201300249,201300932,0,1286,4216,18,4234,3.0,2
201300933,201300250,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,2,Full,1,Madrigal,Tony,Substitute Teacher,N,2,3,804,9,1456,1465,0.5488054607508532,1,250,1.0,0,0,201300250,201300933,0,804,1456,9,1465,1.0,1
201300934,201300250,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,2,Full,1,Rodriguez,Jon,No Designation,N,2,3,462,9,1456,1465,0.315358361774744,2,250,2.0,0,0,201300250,201300934,0,462,1456,9,1465,2.0,2
201300935,201300250,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,2,Full,1,Telles,Juan,Farmer,N,2,3,190,9,1456,1465,0.1296928327645051,2,250,3.0,0,0,201300250,201300935,0,190,1456,9,1465,3.0,2
201300936,201300251,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,4,Full,1,Zoslocki,Bill,Businessman,N,2,4,2349,18,4128,4146,0.5665701881331404,1,251,1.0,0,0,201300251,201300936,0,2349,4128,18,4146,1.0,1
201300937,201300251,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,4,Full,1,McGill,Rickey,Education Administrator,N,2,4,1147,18,4128,4146,0.2766521948866377,2,251,2.0,0,0,201300251,201300937,0,1147,4128,18,4146,2.0,2
201300938,201300251,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,4,Full,1,Melgoza,Juan,Businessman,N,2,4,368,18,4128,4146,0.08876025084418716,2,251,3.0,0,0,201300251,201300938,0,368,4128,18,4146,3.0,2
201300939,201300251,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,4,Full,1,Schambers,Ryan,Security Guard,N,2,4,264,18,4128,4146,0.06367583212735166,2,251,4.0,0,0,201300251,201300939,0,264,4128,18,4146,4.0,2
201300940,201300252,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,5,Full,1,Ketchum Kenoyer,Jenny,Registered Nurse,N,2,2,2580,12,5022,5034,0.5125148986889154,1,252,1.0,0,0,201300252,201300940,0,2580,5022,12,5034,1.0,1
201300941,201300252,50,2,STANISLAUS,2013,2013-11-05,Modesto,0,City Council,2,City Council,5,Full,1,Burnside,Stephanie,Councilwoman/Business Owner,Y,1,2,2442,12,5022,5034,0.48510131108462456,2,252,2.0,0,0,201300252,201300941,0,2442,5022,12,5034,2.0,2
201300942,201300253,50,2,STANISLAUS,2013,2013-11-05,Waterford,0,City Council,2,City Council,,Short,1,Whitfield,Joshua,Public Relations Consultant,N,2,2,641,12,907,919,0.6974972796517954,1,253,1.0,0,0,201300253,201300942,0,641,907,12,919,1.0,1
201300943,201300253,50,2,STANISLAUS,2013,2013-11-05,Waterford,0,City Council,2,City Council,,Short,1,Self,Keith,Retired Railroad Worker,N,2,2,266,12,907,919,0.28944504896626766,2,253,2.0,0,0,201300253,201300943,0,266,907,12,919,2.0,2
201300944,201300254,54,2,TULARE,2013,2013-11-05,Visalia,0,City Council,2,City Council,,Full,3,Gubler,Warren,Incumbent,Y,1,5,6727,99,24897,24996,0.2691230596895503,1,254,1.0,0,0,201300254,201300944,0,6727,24897,99,24996,1.0,1
201300945,201300254,54,2,TULARE,2013,2013-11-05,Visalia,0,City Council,2,City Council,,Full,3,Nelsen,Steven A.,Incumbent,Y,1,5,5988,99,24897,24996,0.23955832933269322,1,254,2.0,0,0,201300254,201300945,0,5988,24897,99,24996,2.0,1
201300946,201300254,54,2,TULARE,2013,2013-11-05,Visalia,0,City Council,2,City Council,,Full,3,Collins,Gregory F.,Incumbent,Y,1,5,5985,99,24897,24996,0.23943831012962075,1,254,3.0,0,0,201300254,201300946,0,5985,24897,99,24996,3.0,1
201300947,201300254,54,2,TULARE,2013,2013-11-05,Visalia,0,City Council,2,City Council,,Full,3,Salinas,Vincent B.,Business Consultant,N,2,5,3632,99,24897,24996,0.14530324851976317,2,254,4.0,0,0,201300254,201300947,0,3632,24897,99,24996,4.0,2
201300948,201300254,54,2,TULARE,2013,2013-11-05,Visalia,0,City Council,2,City Council,,Full,3,Brown,Michael,Lawyer/Energy Advisor,N,2,5,2565,99,24897,24996,0.10261641862698032,2,254,5.0,0,0,201300254,201300948,0,2565,24897,99,24996,5.0,2
201300949,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Perello,Bert,United States Postal Worker,N,2,13,2483,40,9536,9576,0.2592940685045948,1,255,1.0,1,0,201300255,201300949,0,2483,9536,40,9576,1.0,1
201300950,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Olivares,Jo Ann,Director Human Resources,N,2,13,1619,40,9536,9576,0.1690685045948204,2,255,2.0,0,0,201300255,201300950,0,1619,9536,40,9576,2.0,2
201300951,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Rydberg,Susan K.,Special Education Teacher,N,2,13,764,40,9536,9576,0.0797827903091061,2,255,3.0,0,0,201300255,201300951,0,764,9536,40,9576,3.0,2
201300952,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Thibeault,Donald W.,Retired Lieutenant-Colonel,N,2,13,691,40,9536,9576,0.07215956558061822,2,255,4.0,0,0,201300255,201300952,0,691,9536,40,9576,4.0,2
201300953,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Quintana,Mario R.,Program Manager,N,2,13,689,40,9536,9576,0.07195071010860485,2,255,5.0,0,0,201300255,201300953,0,689,9536,40,9576,5.0,2
201300954,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Behrens,Vincent,Businessman,N,2,13,554,40,9536,9576,0.05785296574770259,2,255,6.0,0,0,201300255,201300954,0,554,9536,40,9576,6.0,2
201300955,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Vazquez,Manuel,Academic Program Director,N,2,13,526,40,9536,9576,0.05492898913951545,2,255,7.0,0,0,201300255,201300955,0,526,9536,40,9576,7.0,2
201300956,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Wolfel,Elizabeth E.,Marketing Director,N,2,13,501,40,9536,9576,0.05231829573934837,2,255,8.0,0,0,201300255,201300956,0,501,9536,40,9576,8.0,2
201300957,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Jones,Martin,Business Owner,N,2,13,447,40,9536,9576,0.04667919799498747,2,255,9.0,0,0,201300255,201300957,0,447,9536,40,9576,9.0,2
201300958,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Dozier,Orlando,Navy Budget Analyst,N,2,13,430,40,9536,9576,0.04490392648287385,2,255,10.0,0,0,201300255,201300958,0,430,9536,40,9576,10.0,2
201300959,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,"Valenzuela, Jr.","Arthur ""AJ""",College Student Trustee,N,2,13,385,40,9536,9576,0.0402046783625731,2,255,11.0,0,0,201300255,201300959,0,385,9536,40,9576,11.0,2
201300960,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Madrigal,Oscar,Educator,N,2,13,226,40,9536,9576,0.02360066833751044,2,255,12.0,0,0,201300255,201300960,0,226,9536,40,9576,12.0,2
201300961,201300255,56,2,VENTURA,2013,2013-06-04,Oxnard,0,City Council,2,City Council,,Short,1,Ronan,Paul M.,Retired Recreation Coordinator,N,2,13,221,40,9536,9576,0.02307852965747703,2,255,13.0,0,0,201300255,201300961,0,221,9536,40,9576,13.0,2
201300962,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Nasarenko,Erik,Deputy District Attorney,N,2,9,10110,102,55660,55762,0.1813062659158567,1,256,1.0,0,0,201300256,201300962,0,10110,55660,102,55762,1.0,1
201300963,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Tracy,Mike,City Councilmember,Y,1,9,7735,102,55660,55762,0.13871453678132062,1,256,2.0,0,0,201300256,201300963,0,7735,55660,102,55762,2.0,1
201300964,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Andrews,Neal,Ventura City Councilmember,Y,1,9,7629,102,55660,55762,0.13681360065994763,1,256,3.0,0,0,201300256,201300964,0,7629,55660,102,55762,3.0,1
201300965,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Monahan,Jim,Businessman/City Councilmember,Y,1,9,6942,102,55660,55762,0.12449338259029447,1,256,4.0,0,0,201300256,201300965,0,6942,55660,102,55762,4.0,1
201300966,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Francis,Richard,Consumer Attorney,N,2,9,6901,102,55660,55762,0.1237581148452351,2,256,5.0,0,0,201300256,201300966,0,6901,55660,102,55762,5.0,2
201300967,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Brown,Lorrie,Community Development Intern,N,2,9,6889,102,55660,55762,0.12354291452960797,2,256,6.0,0,0,201300256,201300967,0,6889,55660,102,55762,6.0,2
201300968,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Rencher,Brian Lee,Businessman,N,2,9,4091,102,55660,55762,0.07336537426921559,2,256,7.0,0,0,201300256,201300968,0,4091,55660,102,55762,7.0,2
201300969,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Meehan,Paul D.,Senior Programmer Analyst,N,2,9,4001,102,55660,55762,0.07175137190201213,2,256,8.0,0,0,201300256,201300969,0,4001,55660,102,55762,8.0,2
201300970,201300256,56,2,VENTURA,2013,2013-11-05,San Buenaventura,0,City Council,2,City Council,,Full,4,Swaffar,David Kristian,Artist/Music Promoter,N,2,9,1362,102,55660,55762,0.02442523582367921,2,256,9.0,0,0,201300256,201300970,0,1362,55660,102,55762,9.0,2
201300053,201300012,18,1,LASSEN,2013,2013-09-10,Lassen,0,County Supervisor,1,County Supervisor,5,Short,1,Hammond,Tom,Merchant,N,2,1,586,52,586,638,0.9184952978056427,1,12,1.0,0,0,201300012,201300053,0,586,586,52,638,1.0,1
201300122,201300030,38,1,SAN FRANCISCO,2013,2013-11-05,San Francisco,0,County Supervisor,1,County Supervisor,4,Short,1,Tang,Katy,"Supervisor, San Francisco District 4",N,2,2,8725,371,10478,10849,0.8042215872430639,1,29,1.0,0,0,201300030,201300122,0,8725,10478,371,10849,1.0,1
201300123,201300030,38,1,SAN FRANCISCO,2013,2013-11-05,San Francisco,0,County Supervisor,1,County Supervisor,4,Short,1,Seredni,Ivan,Accountant,N,2,2,1753,371,10478,10849,0.16158171260023965,2,29,2.0,0,0,201300030,201300123,0,1753,10478,371,10849,2.0,2
201300130,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Chavez,Cindy,Mother/Non-Profit Director,N,2,6,9158,0,22418,22418,0.40851101793201894,3,33,1.0,1,1,201300033,201300130,0,9158,22418,0,22418,1.0,3
201300131,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Alvarado,Teresa,Fiscal Audit Manager,N,2,6,7205,0,22418,22418,0.32139352306182534,3,33,2.0,0,1,201300033,201300131,0,7205,22418,0,22418,2.0,3
201300132,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Pham,Scott Hung,Local College Instructor,N,2,6,3139,0,22418,22418,0.1400214113658667,2,33,3.0,0,0,201300033,201300132,0,3139,22418,0,22418,3.0,2
201300133,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Martinez-Roach,Patricia,Schoolteacher/Mother/Consultant,N,2,6,1537,0,22418,22418,0.06856097778570791,2,33,4.0,0,0,201300033,201300133,0,1537,22418,0,22418,4.0,2
201300134,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,La Jeunesse,Joseph,Deputy Sherriff/Father,N,2,6,711,0,22418,22418,0.03171558569007048,2,33,5.0,0,0,201300033,201300134,0,711,22418,0,22418,5.0,2
201300135,201300033,43,1,SANTA CLARA,2013,2013-06-04,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Wall,David S.,Retired City Employee,N,2,6,668,0,22418,22418,0.02979748416451066,2,33,6.0,0,0,201300033,201300135,0,668,22418,0,22418,6.0,2
201300136,201300034,43,1,SANTA CLARA,2013,2013-07-30,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Chavez,Cindy,Mother/Non-Profit Director,N,2,2,13508,0,24342,24342,0.5549256429216991,1,34,1.0,0,0,201300034,201300136,0,13508,24342,0,24342,1.0,1
201300137,201300034,43,1,SANTA CLARA,2013,2013-07-30,Santa Clara,0,County Supervisor,1,County Supervisor,2,Full,1,Alvardo,Teresa,Engineer/Communications Manager,N,2,2,10834,0,24342,24342,0.4450743570783009,2,34,2.0,0,0,201300034,201300137,0,10834,24342,0,24342,2.0,2
201300001,201300001,9,1,EL DORADO,2013,2013-11-05,"Grizzly Flats, CSD",1,"Director, Grizzly Flats CSD",4,"Director, CSD",,Full,3,Davidson,Art,Incumbent,Y,1,5,164,0,546,546,0.30036630036630035,1,1,1.0,0,0,201300001,201300001,0,164,546,0,546,1.0,1
201300002,201300001,9,1,EL DORADO,2013,2013-11-05,"Grizzly Flats, CSD",1,"Director, Grizzly Flats CSD",4,"Director, CSD",,Full,3,Updike,Doug,Manager/Wildlife Biologist,N,2,5,158,0,546,546,0.2893772893772894,1,1,2.0,0,0,201300001,201300002,0,158,546,0,546,2.0,1
201300003,201300001,9,1,EL DORADO,2013,2013-11-05,"Grizzly Flats, CSD",1,"Director, Grizzly Flats CSD",4,"Director, CSD",,Full,3,Sullivan,Don,Retired Public Administrator,N,2,5,126,0,546,546,0.23076923076923078,1,1,3.0,0,0,201300001,201300003,0,126,546,0,546,3.0,1
201300004,201300001,9,1,EL DORADO,2013,2013-11-05,"Grizzly Flats, CSD",1,"Director, Grizzly Flats CSD",4,"Director, CSD",,Full,3,Cox,Elizabeth Frances,Doctorate Student,N,2,5,49,0,546,546,0.08974358974358974,2,1,4.5,0,0,201300001,201300004,0,49,546,0,546,4.5,2
201300005,201300001,9,1,EL DORADO,2013,2013-11-05,"Grizzly Flats, CSD",1,"Director, Grizzly Flats CSD",4,"Director, CSD",,Full,3,Garrow,John S.,Businessman,N,2,5,49,0,546,546,0.08974358974358974,2,1,4.5,0,0,201300001,201300005,0,49,546,0,546,4.5,2
201300006,201300002,9,1,EL DORADO,2013,2013-11-05,"Hillwood, CSD",1,"Director, Hillwood CSD",4,"Director, CSD",,Full,2,Seligsohn,Michael J.,Peace Officer,Y,1,3,73,0,163,163,0.44785276073619634,1,2,1.0,0,0,201300002,201300006,0,73,163,0,163,1.0,1
201300007,201300002,9,1,EL DORADO,2013,2013-11-05,"Hillwood, CSD",1,"Director, Hillwood CSD",4,"Director, CSD",,Full,2,Rozowski,John,Incumbent,Y,1,3,65,0,163,163,0.3987730061349693,1,2,2.0,0,0,201300002,201300007,0,65,163,0,163,2.0,1
201300008,201300002,9,1,EL DORADO,2013,2013-11-05,"Hillwood, CSD",1,"Director, Hillwood CSD",4,"Director, CSD",,Full,2,Egly,Lisa,No Ballot Designation,N,2,3,25,0,163,163,0.15337423312883436,2,2,3.0,0,0,201300002,201300008,0,25,163,0,163,3.0,2
201300009,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Ruiz,Sue,Appointed Incumbent,N,2,7,90,1,435,436,0.20642201834862386,1,3,1.0,0,0,201300003,201300009,0,90,435,1,436,1.0,1
201300010,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Flores,Michael,Appointed Incumbent,N,2,7,79,1,435,436,0.1811926605504587,1,3,2.0,0,0,201300003,201300010,0,79,435,1,436,2.0,1
201300011,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Koop,Richard R.,Retired Construction Worker,N,2,7,62,1,435,436,0.14220183486238533,1,3,3.0,0,0,201300003,201300011,0,62,435,1,436,3.0,1
201300012,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Freddi-Norwood,Judy A.,Insurance Underwriter,N,2,7,61,1,435,436,0.13990825688073394,2,3,4.0,0,0,201300003,201300012,0,61,435,1,436,4.0,2
201300013,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Kendrick,Oscar,Retired,N,2,7,53,1,435,436,0.12155963302752294,2,3,5.0,0,0,201300003,201300013,0,53,435,1,436,5.0,2
201300014,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Koop,Rose E.,Retired Bank Teller,N,2,7,46,1,435,436,0.10550458715596331,2,3,6.0,0,0,201300003,201300014,0,46,435,1,436,6.0,2
201300015,201300003,10,1,FRESNO,2013,2013-11-05,"Easton, CSD",1,"Director, Easton CSD",4,"Director, CSD",,Full,3,Wyatt,Treva D.,Housewife,N,2,7,44,1,435,436,0.10091743119266056,2,3,7.0,0,0,201300003,201300015,0,44,435,1,436,7.0,2
201300016,201300004,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Full,2,Woolley,John,Governing Board Member,Y,1,3,78,4,194,198,0.3939393939393939,1,4,1.0,0,0,201300004,201300016,0,78,194,4,198,1.0,1
201300017,201300004,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Full,2,Dengler,Dendra,Incumbent,Y,1,3,65,4,194,198,0.3282828282828283,1,4,2.0,0,0,201300004,201300017,0,65,194,4,198,2.0,1
201300018,201300004,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Full,2,Glass,Violet,Mother,N,2,3,51,4,194,198,0.25757575757575757,2,4,3.0,0,0,201300004,201300018,0,51,194,4,198,3.0,2
201300019,201300005,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Short,1,Kahle,Salena,Resource Center Manager,N,2,3,61,1,121,122,0.5,1,5,1.0,0,0,201300005,201300019,0,61,121,1,122,1.0,1
201300020,201300005,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Short,1,Fennell,Michael,Governing Board Member,Y,1,3,49,1,121,122,0.4016393442622951,2,5,2.0,0,0,201300005,201300020,0,49,121,1,122,2.0,2
201300021,201300005,12,1,HUMBOLDT,2013,2013-11-05,"Manila, CSD",1,"Director, Manila CSD",4,"Director, CSD",,Short,1,O'Leary,Daniel E.,Retired Veteran,N,2,3,11,1,121,122,0.09016393442622951,2,5,3.0,0,0,201300005,201300021,0,11,121,1,122,3.0,2
201300022,201300006,12,1,HUMBOLDT,2013,2013-11-05,"McKinleyville, CSD",1,"Director, McKinleyville CSD",4,"Director, CSD",,Full,3,Wheeler,George A.,Retired,N,2,4,1341,25,5091,5116,0.2621188428459734,1,6,1.0,0,0,201300006,201300022,0,1341,5091,25,5116,1.0,1
201300023,201300006,12,1,HUMBOLDT,2013,2013-11-05,"McKinleyville, CSD",1,"Director, McKinleyville CSD",4,"Director, CSD",,Full,3,Mayo,Dennis,Incumbent,Y,1,4,1311,25,5091,5116,0.2562548866301798,1,6,2.0,0,0,201300006,201300023,0,1311,5091,25,5116,2.0,1
201300024,201300006,12,1,HUMBOLDT,2013,2013-11-05,"McKinleyville, CSD",1,"Director, McKinleyville CSD",4,"Director, CSD",,Full,3,Couch,David R.,Incumbent,Y,1,4,1288,25,5091,5116,0.2517591868647381,1,6,3.0,0,0,201300006,201300024,0,1288,5091,25,5116,3.0,1
201300025,201300006,12,1,HUMBOLDT,2013,2013-11-05,"McKinleyville, CSD",1,"Director, McKinleyville CSD",4,"Director, CSD",,Full,3,Wennerholm,Bill,Incumbent,Y,1,4,1151,25,5091,5116,0.2249804534792807,2,6,4.0,0,0,201300006,201300025,0,1151,5091,25,5116,4.0,2
201300026,201300007,13,1,IMPERIAL,2013,2013-11-05,"Bombay Beach, CSD",1,"Director, Bombay Beach CSD",4,"Director, CSD",,Full,3,Town,Gloria B.,Incumbent,Y,1,4,31,1,107,108,0.28703703703703703,1,7,1.0,0,0,201300007,201300026,0,31,107,1,108,1.0,1
201300027,201300007,13,1,IMPERIAL,2013,2013-11-05,"Bombay Beach, CSD",1,"Director, Bombay Beach CSD",4,"Director, CSD",,Full,3,Connelly,Jim,Retired Business Manager,N,2,4,29,1,107,108,0.26851851851851855,1,7,2.0,0,0,201300007,201300027,0,29,107,1,108,2.0,1
201300028,201300007,13,1,IMPERIAL,2013,2013-11-05,"Bombay Beach, CSD",1,"Director, Bombay Beach CSD",4,"Director, CSD",,Full,3,Ryan,Shirley J.,Incumbent,Y,1,4,24,1,107,108,0.2222222222222222,1,7,3.0,0,0,201300007,201300028,0,24,107,1,108,3.0,1
201300029,201300007,13,1,IMPERIAL,2013,2013-11-05,"Bombay Beach, CSD",1,"Director, Bombay Beach CSD",4,"Director, CSD",,Full,3,Johnson,Steven L.,Incumbent,Y,1,4,23,1,107,108,0.21296296296296297,2,7,4.0,0,0,201300007,201300029,0,23,107,1,108,4.0,2
201300030,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,Kerr,Forrest,Incumbent,Y,1,6,131,32,597,629,0.2082670906200318,1,8,1.0,0,0,201300008,201300030,0,131,597,32,629,1.0,1
201300031,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,Aldridge,Fran,Incumbent,Y,1,6,125,32,597,629,0.1987281399046105,1,8,2.0,0,0,201300008,201300031,0,125,597,32,629,2.0,1
201300032,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,Klontz,Chris,Retired Business Owner,N,2,6,123,32,597,629,0.19554848966613672,1,8,3.0,0,0,201300008,201300032,0,123,597,32,629,3.0,1
201300033,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,Rynearson,Randall L.,CEO,N,2,6,99,32,597,629,0.1573926868044515,2,8,4.0,0,0,201300008,201300033,0,99,597,32,629,4.0,2
201300034,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,Barrett,James G.,Paralegal/Law Student,Y,1,6,76,32,597,629,0.12082670906200318,2,8,5.0,0,0,201300008,201300034,0,76,597,32,629,5.0,2
201300035,201300008,13,1,IMPERIAL,2013,2013-11-05,"Salton, CSD",1,"Director, Salton CSD",4,"Director, CSD",,Full,3,English,Everett,Retired Editor,N,2,6,43,32,597,629,0.06836248012718601,2,8,6.0,0,0,201300008,201300035,0,43,597,32,629,6.0,2
201300036,201300009,16,1,KINGS,2013,2013-11-05,"Home Garden, CSD",1,"Director, Home Garden CSD",4,"Director, CSD",,Full,3,Threadgill,Freddie,Retired,N,2,9,68,0,244,244,0.2786885245901639,1,9,1.0,0,0,201300009,201300036,0,68,244,0,244,1.0,1
