RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,RVOTES,PERCENT,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201601389,462,17,2,LAKE,2016,2016-11-08,Clearlake,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Harris,Phil,No Ballot Designation,N,2,6,1679,12,8003,8015,3.0,0.20948222083593263,1,0,0,201600462,201601389,0,1679,8003,12,8015,3.0,1
201601390,462,17,2,LAKE,2016,2016-11-08,Clearlake,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Luiz,Joey,State Information Officer,N,2,6,1171,12,8003,8015,4.0,0.14610106051154087,2,0,0,201600462,201601390,0,1171,8003,12,8015,4.0,2
201601391,462,17,2,LAKE,2016,2016-11-08,Clearlake,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Shields,William,Retired Carpenter,N,2,6,1135,12,8003,8015,5.0,0.14160948222083594,2,0,0,201600462,201601391,0,1135,8003,12,8015,5.0,2
201601392,462,17,2,LAKE,2016,2016-11-08,Clearlake,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Mayfield,Jeremy,No Ballot Designation,N,2,6,424,12,8003,8015,6.0,0.0529008109794136,2,0,0,201600462,201601392,0,424,8003,12,8015,6.0,2
201601393,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Parlet,"Kenneth ""Kenny""",Businessman,Y,1,6,974,20,4333,4353,1.0,0.22375373305766139,1,0,0,201600463,201601393,0,974,4333,20,4353,1.0,1
201601394,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Barnes,"Timothy ""Cheese""",Father/Businessman/Marketer,N,2,6,875,20,4333,4353,2.0,0.20101079715138984,1,0,0,201600463,201601394,0,875,4333,20,4353,2.0,1
201601395,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Spurr,George,Analyst/Programmger,N,2,6,775,20,4333,4353,3.0,0.17803813461980245,1,0,0,201600463,201601395,0,775,4333,20,4353,3.0,1
201601396,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Mandrones,Ted,Retired Business Manager,N,2,6,763,20,4333,4353,4.0,0.17528141511601195,2,0,0,201600463,201601396,0,763,4333,20,4353,4.0,2
201601397,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Green,Michael S.,Consultant/Web Designer,N,2,6,497,20,4333,4353,5.0,0.11417413278198943,2,0,0,201600463,201601397,0,497,4333,20,4353,5.0,2
201601398,463,17,2,LAKE,2016,2016-11-08,Lakeport,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Maxman,Nathan,Nonprofit Executive Director,N,2,6,449,20,4333,4353,6.0,0.10314725476682747,2,0,0,201600463,201601398,0,449,4333,20,4353,6.0,2
201601399,464,18,2,LASSEN,2016,2016-06-07,Susanville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Wilson,Brian,Local Business Owner,Y,1,4,1240,40,4281,4321,1.0,0.28697060865540386,1,0,0,201600464,201601399,0,1240,4281,40,4321,1.0,1
201601400,464,18,2,LASSEN,2016,2016-06-07,Susanville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Stafford,Kevin,Retired Law Enforcement,N,2,4,1208,40,4281,4321,2.0,0.2795649155288128,1,0,0,201600464,201601400,0,1208,4281,40,4321,2.0,1
201601401,464,18,2,LASSEN,2016,2016-06-07,Susanville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Franco,Joseph,Forest Service Officer,N,2,4,1033,40,4281,4321,3.0,0.23906503124276787,1,0,0,201600464,201601401,0,1033,4281,40,4321,3.0,1
201601402,464,18,2,LASSEN,2016,2016-06-07,Susanville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Callegari,Lino P.,Retired Law Enforcement,Y,1,4,800,40,4281,4321,4.0,0.18514232816477666,2,0,0,201600464,201601402,0,800,4281,40,4321,4.0,2
201601403,465,19,2,LOS ANGELES,2016,2016-02-23,Carson,0,CITY CLERK-R,6,OTHER CITY,1,Short,1,Gause,Donesia,Carson Council Woman/Municipal Clerk,N,2,1,5242,0,5242,5242,1.0,1.0,1,0,0,201600465,201601403,0,5242,5242,0,5242,1.0,1
201601404,466,19,2,LOS ANGELES,2016,2016-03-01,Hermosa Beach,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Armato,Stacey,Attorney,N,2,2,2527,0,3468,3468,1.0,0.7286620530565168,1,0,0,201600466,201601404,0,2527,3468,0,3468,1.0,1
201601405,466,19,2,LOS ANGELES,2016,2016-03-01,Hermosa Beach,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Larson,Trent,Senior Account Executive,N,2,2,941,0,3468,3468,2.0,0.2713379469434833,2,0,0,201600466,201601405,0,941,3468,0,3468,2.0,2
201601406,467,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY CLERK,6,OTHER CITY,,Full,1,Glasco,Gene,Incumbent,Y,1,1,5303,0,5303,5303,1.0,1.0,1,0,0,201600467,201601406,0,5303,5303,0,5303,1.0,1
201601409,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Amundson,Peter,Businessman/County Commissioner,Y,1,6,4122,0,15745,15745,1.0,0.26179739599872975,1,0,0,201600468,201601409,0,4122,15745,0,15745,1.0,1
201601410,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Verlato,April A.,Small Business Owner,N,2,6,4077,0,15745,15745,2.0,0.25893934582407113,1,0,0,201600468,201601410,0,4077,15745,0,15745,2.0,1
201601411,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Harbicht,Bob,Retired Company President,Y,1,6,3658,0,15745,15745,3.0,0.2323277230866942,2,0,0,201600468,201601411,0,3658,15745,0,15745,3.0,2
201601412,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Chang,Sheng,Physician,N,2,6,2603,0,15745,15745,4.0,0.1653223245474754,2,0,0,201600468,201601412,0,2603,15745,0,15745,4.0,2
201601413,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Brink,Burton,"Sergeant, Sheriff's Department",N,2,6,1193,0,15745,15745,5.0,0.07577008574150523,2,0,0,201600468,201601413,0,1193,15745,0,15745,5.0,2
201601414,468,19,2,LOS ANGELES,2016,2016-04-12,Arcadia,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Van Fleet,Paul,Insurance Claims Representative,N,2,6,92,0,15745,15745,6.0,0.00584312480152429,2,0,0,201600468,201601414,0,92,15745,0,15745,6.0,2
201601415,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Hernandez,Richard,Retired Avalon Firefighter,Y,1,7,352,0,1697,1697,1.0,0.20742486741308191,1,0,0,201600469,201601415,0,352,1697,0,1697,1.0,1
201601416,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Olsen,W.F. (Oley),Incumbent,Y,1,7,303,0,1697,1697,2.0,0.1785503830288745,1,0,0,201600469,201601416,0,303,1697,0,1697,2.0,1
201601417,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Fertig,Bruce R.,Avalon Planning Commissioner,N,2,7,269,0,1697,1697,3.0,0.1585150265173836,2,0,0,201600469,201601417,0,269,1697,0,1697,3.0,2
201601418,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Hoefs,Steven C.,Retired Fire Chief,N,2,7,241,0,1697,1697,4.0,0.14201532115497936,2,0,0,201600469,201601418,0,241,1697,0,1697,4.0,2
201601419,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Ponce,Michael,Planning Commissioner,N,2,7,239,0,1697,1697,5.0,0.1408367707719505,2,0,0,201600469,201601419,0,239,1697,0,1697,5.0,2
201601420,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Montano,"Yolanda ""Yoli""",Businesswoman/Planning Commissioner,N,2,7,197,0,1697,1697,6.0,0.11608721272834413,2,0,0,201600469,201601420,0,197,1697,0,1697,6.0,2
201601421,469,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Putnam,Sandra,Businesswoman,N,2,7,96,0,1697,1697,7.0,0.05657041838538598,2,0,0,201600469,201601421,0,96,1697,0,1697,7.0,2
201601472,470,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,MAYOR,6,OTHER CITY,,Full,1,Marshall,"Ann ""Anni"" H.",Mayor,Y,1,3,529,0,904,904,1.0,0.5851769911504425,1,0,0,201600470,201601472,0,529,904,0,904,1.0,1
201601473,470,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,MAYOR,6,OTHER CITY,,Full,1,Macgugan-Cassidy,Cinde,Business Owner,N,2,3,244,0,904,904,2.0,0.26991150442477874,2,0,0,201600470,201601473,0,244,904,0,904,2.0,2
201601474,470,19,2,LOS ANGELES,2016,2016-04-12,Avalon,0,MAYOR,6,OTHER CITY,,Full,1,Morrow,Ralph J.,Retired Businessman/Engineer,N,2,3,131,0,904,904,3.0,0.14491150442477876,2,0,0,201600470,201601474,0,131,904,0,904,3.0,2
201601422,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Sahli-Wells,Meghan,City Council Member,Y,1,7,3794,5,14333,14338,1.0,0.26461152183010184,1,0,0,201600471,201601422,0,3794,14333,5,14338,1.0,1
201601423,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Small,Thomas Aujero,Architectural Writer/Commissioner,N,2,7,2418,5,14333,14338,2.0,0.16864276747105594,1,0,0,201600471,201601423,0,2418,14333,5,14338,2.0,1
201601424,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Eriksson,Goran,Small Business Owner,N,2,7,2186,5,14333,14338,3.0,0.15246198911982145,1,0,0,201600471,201601424,0,2186,14333,5,14338,3.0,1
201601425,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Lee,Daniel,Filmmaker:Social Worker,N,2,7,1944,5,14333,14338,4.0,0.13558376342586134,2,0,0,201600471,201601425,0,1944,14333,5,14338,4.0,2
201601426,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Wyant,Scott,Information Systems Analyst,N,2,7,1745,5,14333,14338,5.0,0.12170456130562142,2,0,0,201600471,201601426,0,1745,14333,5,14338,5.0,2
201601427,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Tiggs,Marcus G.,Attorney,N,2,7,1478,5,14333,14338,6.0,0.10308271725484726,2,0,0,201600471,201601427,0,1478,14333,5,14338,6.0,2
201601428,471,19,2,LOS ANGELES,2016,2016-04-12,Culver,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Garacochea,Jay B.,Corporate Security Supervisor,N,2,7,768,5,14333,14338,7.0,0.05356395592132794,2,0,0,201600471,201601428,0,768,14333,5,14338,7.0,2
201601407,472,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY CLERK,6,OTHER CITY,,Full,1,Weaver,Tracy,No Ballot Designation,Y,1,1,2701,0,2701,2701,1.0,1.0,1,0,0,201600472,201601407,0,2701,2701,0,2701,1.0,1
201601429,473,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Boyles,Drew,Businessman,N,2,5,2686,0,9045,9045,1.0,0.29695964621337756,1,0,0,201600473,201601429,0,2686,9045,0,9045,1.0,1
201601430,473,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Pirsztuk,Carol,No Ballot Designation,Y,1,5,2467,0,9045,9045,2.0,0.2727473742399116,1,0,0,201600473,201601430,0,2467,9045,0,9045,2.0,1
201601431,473,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Brann,Don,No Ballot Designation,N,2,5,1642,0,9045,9045,3.0,0.18153676064123825,1,0,0,201600473,201601431,0,1642,9045,0,9045,3.0,1
201601432,473,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Fellhauer,Marie,No Ballot Designation,Y,1,5,1450,0,9045,9045,4.0,0.1603095632946379,2,0,0,201600473,201601432,0,1450,9045,0,9045,4.0,2
201601433,473,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Atkinson,Dave,Current El Segundo City Councilman,Y,1,5,800,0,9045,9045,5.0,0.08844665561083472,2,0,0,201600473,201601433,0,800,9045,0,9045,5.0,2
201601470,474,19,2,LOS ANGELES,2016,2016-04-12,El Segundo,0,CITY TREASURER,6,OTHER CITY,,Full,1,Binder,Crista,No Ballot Designation,Y,1,1,2650,0,2650,2650,1.0,1.0,1,0,0,201600474,201601470,0,2650,2650,0,2650,1.0,1
201601434,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Holloway,Dan,Councilman/Retired Businessman,Y,1,6,1194,0,5830,5830,1.0,0.20480274442538593,1,0,0,201600475,201601434,0,1194,5830,0,5830,1.0,1
201601435,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Lewis,Violeta,Councilmember/Registered Nurse,Y,1,6,1146,0,5830,5830,2.0,0.19656946826758148,1,0,0,201600475,201601435,0,1146,5830,0,5830,2.0,1
201601436,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Solis,John Michael,Businessman,N,2,6,1062,0,5830,5830,3.0,0.18216123499142367,1,0,0,201600475,201601436,0,1062,5830,0,5830,3.0,1
201601437,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Klinakis,Charlie,Councilmember/Businessman,Y,1,6,1056,0,5830,5830,4.0,0.1811320754716981,2,0,0,201600475,201601437,0,1056,5830,0,5830,4.0,2
201601438,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Samano,Marta,CEO/Educator/Businessowner,N,2,6,994,0,5830,5830,5.0,0.1704974271012007,2,0,0,201600475,201601438,0,994,5830,0,5830,5.0,2
201601439,475,19,2,LOS ANGELES,2016,2016-04-12,La Puente,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Allen,Leoniece,Healthcare Clerk,N,2,6,378,0,5830,5830,6.0,0.06483704974271012,2,0,0,201600475,201601439,0,378,5830,0,5830,6.0,2
201601440,476,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Underwood-Jacobs,Angela,Appointed Council Member,Y,1,4,4652,0,13756,13756,1.0,0.3381797034021518,1,0,0,201600476,201601440,0,4652,13756,0,13756,1.0,1
201601441,476,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Mann,Ken,Lancaster City Councilman,Y,1,4,4593,0,13756,13756,2.0,0.33389066589124744,1,0,0,201600476,201601441,0,4593,13756,0,13756,2.0,1
201601442,476,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Mejia,Oscar D.,Aerospace Engineer,N,2,4,2687,0,13756,13756,3.0,0.19533294562372783,2,0,0,201600476,201601442,0,2687,13756,0,13756,3.0,2
201601443,476,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Rives,Michael Patrick,Retired Government Employee,N,2,4,1824,0,13756,13756,4.0,0.13259668508287292,2,0,0,201600476,201601443,0,1824,13756,0,13756,4.0,2
201601475,477,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,MAYOR,6,OTHER CITY,,Full,1,Parris,R. Rex,Mayor of Lancaster,Y,1,3,5413,0,8112,8112,1.0,0.6672830374753451,1,0,0,201600477,201601475,0,5413,8112,0,8112,1.0,1
201601476,477,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,MAYOR,6,OTHER CITY,,Full,1,Paul,David,Retired Manager,N,2,3,2105,0,8112,8112,2.0,0.2594921104536489,2,0,0,201600477,201601476,0,2105,8112,0,8112,2.0,2
201601477,477,19,2,LOS ANGELES,2016,2016-04-12,Lancaster,0,MAYOR,6,OTHER CITY,,Full,1,Melendez,Gualberto J.,No Ballot Designation,N,2,3,594,0,8112,8112,3.0,0.07322485207100592,2,0,0,201600477,201601477,0,594,8112,0,8112,3.0,2
201601444,478,19,2,LOS ANGELES,2016,2016-04-12,Lawndale,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Reid,Dan,Appointed Councilmember,Y,1,3,635,0,1483,1483,1.0,0.428186109238031,1,0,0,201600478,201601444,0,635,1483,0,1483,1.0,1
201601445,478,19,2,LOS ANGELES,2016,2016-04-12,Lawndale,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Osborne,James,Councilmember,Y,1,3,596,0,1483,1483,2.0,0.401888064733648,1,0,0,201600478,201601445,0,596,1483,0,1483,2.0,1
201601446,478,19,2,LOS ANGELES,2016,2016-04-12,Lawndale,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Reed,Wallace (Wally),No Ballot Designation,N,2,3,252,0,1483,1483,3.0,0.16992582602832096,2,0,0,201600478,201601446,0,252,1483,0,1483,3.0,2
201601478,479,19,2,LOS ANGELES,2016,2016-04-12,Lawndale,0,MAYOR,6,OTHER CITY,,Full,1,Pullen-Miles,Robert,Mayor,Y,1,1,770,0,770,770,1.0,1.0,1,0,0,201600479,201601478,0,770,770,0,770,1.0,1
201601447,480,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Pearce,Jeannine,Public Policy Director,N,2,3,2045,0,4573,4573,1.0,0.447190028427728,3,1,1,201600480,201601447,0,2045,4573,0,4573,1.0,3
201601448,480,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Gray,Eric,Small Business Owner,N,2,3,1652,0,4573,4573,2.0,0.3612508200306145,3,1,1,201600480,201601448,0,1652,4573,0,4573,2.0,3
201601449,480,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,2,Full,1,Garnica,Joen,Small Business Owner,N,2,3,876,0,4573,4573,3.0,0.19155915154165756,2,0,0,201600480,201601449,0,876,4573,0,4573,3.0,2
201601450,481,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,6,Full,1,Andrews,Dee,Incumbent (Write-In),Y,1,4,1089,0,2134,2134,1.0,0.5103092783505154,1,0,0,201600481,201601450,0,1089,2134,0,2134,1.0,1
201601451,481,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,6,Full,1,Miller,Erik,Youth Mentoring Director,N,2,4,556,0,2134,2134,2.0,0.260543580131209,2,0,0,201600481,201601451,0,556,2134,0,2134,2.0,2
201601452,481,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,6,Full,1,Harmon,Robert,Business Owner/Technologist,N,2,4,285,0,2134,2134,3.0,0.13355201499531397,2,0,0,201600481,201601452,0,285,2134,0,2134,3.0,2
201601453,481,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,6,Full,1,Villasenor,Josephine A.,Event Consultant/Coordinator,N,2,4,204,0,2134,2134,4.0,0.09559512652296158,2,0,0,201600481,201601453,0,204,2134,0,2134,4.0,2
201601454,482,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,8,Full,1,Austin II,Al,City Councilmember,Y,1,3,2060,0,4041,4041,1.0,0.5097748082157881,1,0,0,201600482,201601454,0,2060,4041,0,4041,1.0,1
201601455,482,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,8,Full,1,Turnbow,Wesley,Small Business Owner,N,2,3,1314,0,4041,4041,2.0,0.32516703786191536,2,0,0,201600482,201601455,0,1314,4041,0,4041,2.0,2
201601456,482,19,2,LOS ANGELES,2016,2016-04-12,Long Beach,0,CITY COUNCIL,2,CITY COUNCIL,8,Full,1,Angel,Laurie C.,Business Manager,N,2,3,667,0,4041,4041,3.0,0.16505815392229647,2,0,0,201600482,201601456,0,667,4041,0,4041,3.0,2
201601408,483,19,2,LOS ANGELES,2016,2016-04-12,Sierra Madre,0,CITY CLERK,6,OTHER CITY,,Full,1,Carrilo,Melinda,Business Owner,N,2,1,1935,0,1935,1935,1.0,1.0,1,0,0,201600483,201601408,0,1935,1935,0,1935,1.0,1
201601457,484,19,2,LOS ANGELES,2016,2016-04-12,Sierra Madre,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Harbedian,John,Criminal Prosecutor,Y,1,2,1683,362,3207,3569,1.0,0.47156066124964974,1,0,0,201600484,201601457,0,1683,3207,362,3569,1.0,1
201601458,484,19,2,LOS ANGELES,2016,2016-04-12,Sierra Madre,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Capoccia,John P.,Incumbent,Y,1,2,1524,362,3207,3569,2.0,0.4270103670495937,1,0,0,201600484,201601458,0,1524,3207,362,3569,2.0,1
201601471,485,19,2,LOS ANGELES,2016,2016-04-12,Sierra Madre,0,CITY TREASURER,6,OTHER CITY,,Full,1,Amerio,Michael,Certified Public Accountant,Y,1,1,1925,0,1925,1925,1.0,1.0,1,0,0,201600485,201601471,0,1925,1925,0,1925,1.0,1
201601459,486,19,2,LOS ANGELES,2016,2016-04-12,Vernon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,Lopez,Leticia,Write-in Candidate,N,2,2,21,1,35,36,1.0,0.5833333333333334,1,0,0,201600486,201601459,0,21,35,1,36,1.0,1
201601460,486,19,2,LOS ANGELES,2016,2016-04-12,Vernon,0,CITY COUNCIL,2,CITY COUNCIL,,Full,1,McCormick,W. Michael,Incumbent,Y,1,2,14,1,35,36,2.0,0.3888888888888889,2,0,0,201600486,201601460,0,14,35,1,36,2.0,2
201601461,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Tragarz,Nancy,Councilmember/Attorney,Y,1,6,2358,0,9437,9437,1.0,0.2498675426512663,1,0,0,201600487,201601461,0,2358,9437,0,9437,1.0,1
201601462,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Ching,Eric,Telecommunications Entrepreneur,Y,1,6,1896,0,9437,9437,2.0,0.2009113065592879,1,0,0,201600487,201601462,0,1896,9437,0,9437,2.0,1
201601463,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Rodriguez,Andrew,Nonprofit Youth Advisor,N,2,6,1668,0,9437,9437,3.0,0.1767510861502596,1,0,0,201600487,201601463,0,1668,9437,0,9437,3.0,1
201601464,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Cristobal,Bella,Park Recreation Commissioner,N,2,6,1281,0,9437,9437,4.0,0.1357422909823037,2,0,0,201600487,201601464,0,1281,9437,0,9437,4.0,2
201601465,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Pollalis,Dino,Retired Electrical Engineer,N,2,6,1170,0,9437,9437,5.0,0.12398007841475045,2,0,0,201600487,201601465,0,1170,9437,0,9437,5.0,2
201601466,487,19,2,LOS ANGELES,2016,2016-04-12,Walnut,0,CITY COUNCIL,2,CITY COUNCIL,,Full,3,Tang,Betty,Small Business Owner,N,2,6,1064,0,9437,9437,6.0,0.11274769524213203,2,0,0,201600487,201601466,0,1064,9437,0,9437,6.0,2
201601467,488,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Alvarado,Josue,Multicultural Marketing Strategist,N,2,3,535,0,1082,1082,1.0,0.4944547134935305,1,1,0,201600488,201601467,0,535,1082,0,1082,1.0,1
201601468,488,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Gonzalez,David,Educator,N,2,3,446,0,1082,1082,2.0,0.4121996303142329,2,1,0,201600488,201601468,0,446,1082,0,1082,2.0,2
201601469,488,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,CITY COUNCIL,2,CITY COUNCIL,1,Full,1,Canales,Robert Arthur,No Ballot Designation,N,2,3,101,0,1082,1082,3.0,0.0933456561922366,2,0,0,201600488,201601469,0,101,1082,0,1082,3.0,2
201601479,489,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,MAYOR,6,OTHER CITY,,Full,1,Vinatieri,Joe,Business Owner/Councilmember,N,2,4,3696,11,8293,8304,1.0,0.44508670520231214,1,1,0,201600489,201601479,0,3696,8293,11,8304,1.0,1
201601480,489,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,MAYOR,6,OTHER CITY,,Full,1,Newcomer,Owen,Whittier City Council Member,N,2,4,2803,11,8293,8304,2.0,0.3375481695568401,2,1,0,201600489,201601480,0,2803,8293,11,8304,2.0,2
201601481,489,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,MAYOR,6,OTHER CITY,,Full,1,Donovan,Nick,Insurance/Financial Advisor,N,2,4,1283,11,8293,8304,3.0,0.1545038535645472,2,0,0,201600489,201601481,0,1283,8293,11,8304,3.0,2
201601482,489,19,2,LOS ANGELES,2016,2016-04-12,Whittier,0,MAYOR,6,OTHER CITY,,Full,1,Lopez,Lisa,Consultant/Community Organizer,N,2,4,511,11,8293,8304,4.0,0.06153660886319846,2,0,0,201600489,201601482,0,511,8293,11,8304,4.0,2
