RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201201526,201200504,19,2,LOS ANGELES,2012,2012-11-06,0,Santa Monica,Rent Control Board,6,Other City Office,,Full,2,Walton,Christopher D.,Attorney At Law,N,2,3,12447,0.0,35553,35553.0,0.3500970382246224,1,1.0,0,0,201200504,201201526,0,12447,35553,0,35553,1.0,1
201201527,201200504,19,2,LOS ANGELES,2012,2012-11-06,0,Santa Monica,Rent Control Board,6,Other City Office,,Full,2,Rosentstein,Ilse,Appointed Incumbent,N,2,3,12184,0.0,35553,35553.0,0.3426996315360166,1,2.0,0,0,201200504,201201527,0,12184,35553,0,35553,2.0,1
201201530,201200505,20,2,MADERA,2012,2012-11-06,0,Chowchilla,City Council,2,City Council,,Full,3,Chavez,John,Baker/Deli Clerk,N,2,5,1198,2.0,5997,5999.0,0.19969994999166527,1,2.0,0,0,201200505,201201530,0,1198,5997,2,5999,2.0,1
201201531,201200505,20,2,MADERA,2012,2012-11-06,0,Chowchilla,City Council,2,City Council,,Full,3,Walker,Richard L.,Pastor/Volunteer Chaplain,N,2,5,1194,2.0,5997,5999.0,0.1990331721953659,1,3.0,0,0,201200505,201201531,0,1194,5997,2,5999,3.0,1
201201532,201200505,20,2,MADERA,2012,2012-11-06,0,Chowchilla,City Council,2,City Council,,Full,3,Ahmed,Waseem,Local Businessman,N,2,5,1176,2.0,5997,5999.0,0.19603267211201866,2,4.0,0,0,201200505,201201532,0,1176,5997,2,5999,4.0,2
201201533,201200505,20,2,MADERA,2012,2012-11-06,0,Chowchilla,City Council,2,City Council,,Full,3,Smith,Kelly,Materials Supervisor,N,2,5,969,2.0,5997,5999.0,0.1615269211535256,2,5.0,0,0,201200505,201201533,0,969,5997,2,5999,5.0,2
201201534,201200506,21,2,MARIN,2012,2012-06-05,0,Belvedere,City Council,2,City Council,,Full,3,McCaskill,Bob,Retired Accountant,N,2,4,592,10.0,2067,2077.0,0.2850264805007222,1,1.0,0,0,201200506,201201534,0,592,2067,10,2077,1.0,1
201201535,201200506,21,2,MARIN,2012,2012-06-05,0,Belvedere,City Council,2,City Council,,Full,3,McAuliffe,Claire,Community Volunteer,N,2,4,543,10.0,2067,2077.0,0.2614347616754935,1,2.0,0,0,201200506,201201535,0,543,2067,10,2077,2.0,1
201201537,201200507,21,2,MARIN,2012,2012-06-05,0,Ross,City Council,2,City Council,,Full,3,Brekhus,Elizabeth,No Ballot Designation,N,2,5,125,1266.0,463,1729.0,0.07229612492770388,1,1.0,0,0,201200507,201201537,0,125,463,1266,1729,1.0,1
201201538,201200507,21,2,MARIN,2012,2012-06-05,0,Ross,City Council,2,City Council,,Full,3,Kuhl,P. Beach,No Ballot Designation,N,2,5,121,1266.0,463,1729.0,0.06998264893001735,1,2.0,0,0,201200507,201201538,0,121,463,1266,1729,2.0,1
201201539,201200507,21,2,MARIN,2012,2012-06-05,0,Ross,City Council,2,City Council,,Full,3,Hoertkorn,Kathleen,No Ballot Designation,N,2,5,111,1266.0,463,1729.0,0.06419895893580103,1,3.0,0,0,201200507,201201539,0,111,463,1266,1729,3.0,1
201201540,201200506,21,2,MARIN,2012,2012-06-05,0,Belvedere,City Council,2,City Council,,Full,3,Robertson,James S.,Director of Sales,N,2,4,424,10.0,2067,2077.0,0.20414058738565238,2,4.0,0,0,201200506,201201540,0,424,2067,10,2077,4.0,2
201201541,201200507,21,2,MARIN,2012,2012-06-05,0,Ross,City Council,2,City Council,,Full,3,Nelson,Jed,No Ballot Designation,N,2,5,77,1266.0,463,1729.0,0.044534412955465584,2,4.0,0,0,201200507,201201541,0,77,463,1266,1729,4.0,2
201201542,201200507,21,2,MARIN,2012,2012-06-05,0,Ross,City Council,2,City Council,,Full,3,Call,Barbara,No Ballot Designation,N,2,5,29,1266.0,463,1729.0,0.0167727009832273,2,5.0,0,0,201200507,201201542,0,29,463,1266,1729,5.0,2
201201545,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Koogle,Jim,Appointed Incumbent,N,2,8,109,4.0,418,422.0,0.25829383886255924,1,1.0,0,0,201200509,201201545,0,109,418,4,422,1.0,1
201201547,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Burfoot,Phil,No Ballot Designation,N,2,8,70,4.0,418,422.0,0.16587677725118483,1,3.0,0,0,201200509,201201547,0,70,418,4,422,3.0,1
201201549,201200510,23,2,MENDOCINO,2012,2012-11-06,0,Willits,City Council,2,City Council,,Full,3,Strong,Madge,Retired,N,2,5,843,46.0,3550,3596.0,0.23442714126807565,1,2.0,0,0,201200510,201201549,0,843,3550,46,3596,2.0,1
201201551,201200508,23,2,MENDOCINO,2012,2012-11-06,0,Fort Bragg,City Council,2,City Council,,Full,2,Gressett,Rex,No Ballot Designation,N,2,3,490,44.0,3274,3318.0,0.14767932489451477,2,3.0,0,0,201200508,201201551,0,490,3274,44,3318,3.0,2
201201552,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Iversen,Jen,Certified Radiology Technician,N,2,8,60,4.0,418,422.0,0.14218009478672985,2,4.0,0,0,201200509,201201552,0,60,418,4,422,4.0,2
201201553,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Murphy,Brian,No Ballot Designation,N,2,8,39,4.0,418,422.0,0.0924170616113744,2,5.0,0,0,201200509,201201553,0,39,418,4,422,5.0,2
201201554,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Marino,Richard,No Ballot Designation,N,2,8,15,4.0,418,422.0,0.035545023696682464,2,6.0,0,0,201200509,201201554,0,15,418,4,422,6.0,2
201201555,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Ochs,Leonard W.,No Ballot Designation,N,2,8,12,4.0,418,422.0,0.02843601895734597,2,7.0,0,0,201200509,201201555,0,12,418,4,422,7.0,2
201201556,201200509,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Council,2,City Council,,Full,3,Liebenstein,David,No Ballot Designation,N,2,8,8,4.0,418,422.0,0.018957345971563982,2,8.0,0,0,201200509,201201556,0,8,418,4,422,8.0,2
201201558,201200510,23,2,MENDOCINO,2012,2012-11-06,0,Willits,City Council,2,City Council,,Full,3,Kaplan,Morris,Herbalist Acupuncturist Yogi,N,2,5,216,46.0,3550,3596.0,0.060066740823136816,2,5.0,0,0,201200510,201201558,0,216,3550,46,3596,5.0,2
201201559,201200511,23,2,MENDOCINO,2012,2012-11-06,0,Point Arena,City Treasurer,6,Other City Office,,Full,1,Sinnott,Lauren E.,Artist/Administration,N,2,1,57,87.0,57,144.0,0.3958333333333333,1,1.0,0,0,201200511,201201559,0,57,57,87,144,1.0,1
201201561,201200513,24,2,MERCED,2012,2012-11-06,0,Livingston,City Clerk,6,Other City Office,,Full,1,Silva,Antonio,Appointed Incumbent,N,2,1,1916,51.0,1916,1967.0,0.9740721911540416,1,1.0,0,0,201200513,201201561,0,1916,1916,51,1967,1.0,1
201201562,201200514,24,2,MERCED,2012,2012-11-06,0,Atwater,City Council,2,City Council,,Full,2,Bergman,Larry,Fire Captain,N,2,4,3972,474.0,10039,10513.0,0.3778179396937125,1,1.0,0,0,201200514,201201562,0,3972,10039,474,10513,1.0,1
201201564,201200515,24,2,MERCED,2012,2012-11-06,0,Dos Palos,City Council,2,City Council,,Full,2,McGlynn,Michael,Educator,N,2,4,477,19.0,1664,1683.0,0.28342245989304815,1,1.0,0,0,201200515,201201564,0,477,1664,19,1683,1.0,1
201201567,201200516,24,2,MERCED,2012,2012-11-06,0,Gustine,City Council,2,City Council,,Full,2,Anderson,Julie,Educator,N,2,3,697,28.0,2008,2036.0,0.3423379174852652,1,2.0,0,0,201200516,201201567,0,697,2008,28,2036,2.0,1
201201568,201200517,24,2,MERCED,2012,2012-11-06,0,Livingston,City Council,2,City Council,,Full,3,Soria,Jim,Retired Police Officer,N,2,6,1041,29.0,4740,4769.0,0.21828475571398617,1,1.0,0,0,201200517,201201568,0,1041,4740,29,4769,1.0,1
201201569,201200517,24,2,MERCED,2012,2012-11-06,0,Livingston,City Council,2,City Council,,Full,3,Sicairos,Artutro,Business Owner,N,2,6,975,29.0,4740,4769.0,0.20444537638918012,1,2.0,0,0,201200517,201201569,0,975,4740,29,4769,2.0,1
201201570,201200517,24,2,MERCED,2012,2012-11-06,0,Livingston,City Council,2,City Council,,Full,3,Mendoza,David,No Ballot Designation,N,2,6,899,29.0,4740,4769.0,0.18850912140910045,1,3.0,0,0,201200517,201201570,0,899,4740,29,4769,3.0,1
201201571,201200518,24,2,MERCED,2012,2012-11-06,0,Los Banos,City Council,2,City Council,,Full,2,Lewis,Deborah,City Planning Commissioner,N,2,4,3767,57.0,12161,12218.0,0.30831559993452284,1,1.0,0,0,201200518,201201571,0,3767,12161,57,12218,1.0,1
201201573,201200514,24,2,MERCED,2012,2012-11-06,0,Atwater,City Council,2,City Council,,Full,2,Hernandez,Daniel,Retired,N,2,4,2283,474.0,10039,10513.0,0.2171597070293922,2,3.0,0,0,201200514,201201573,0,2283,10039,474,10513,3.0,2
201201576,201200515,24,2,MERCED,2012,2012-11-06,0,Dos Palos,City Council,2,City Council,,Full,2,Dona,Clint S.,Business Owner,N,2,4,317,19.0,1664,1683.0,0.18835412953060013,2,4.0,0,0,201200515,201201576,0,317,1664,19,1683,4.0,2
201201579,201200517,24,2,MERCED,2012,2012-11-06,0,Livingston,City Council,2,City Council,,Full,3,Phangureh,Romey,No Ballot Designation,N,2,6,669,29.0,4740,4769.0,0.14028098133780667,2,5.0,0,0,201200517,201201579,0,669,4740,29,4769,5.0,2
201201580,201200517,24,2,MERCED,2012,2012-11-06,0,Livingston,City Council,2,City Council,,Full,3,Alcazar Jr.,Nemesio,No Ballot Designation,N,2,6,355,29.0,4740,4769.0,0.07443908576221431,2,6.0,0,0,201200517,201201580,0,355,4740,29,4769,6.0,2
201201581,201200518,24,2,MERCED,2012,2012-11-06,0,Los Banos,City Council,2,City Council,,Full,2,Hammond,Stephen,Pastor,N,2,4,2612,57.0,12161,12218.0,0.2137829431985595,2,3.0,0,0,201200518,201201581,0,2612,12161,57,12218,3.0,2
201201582,201200518,24,2,MERCED,2012,2012-11-06,0,Los Banos,City Council,2,City Council,,Full,2,Faktorovich,Arkady,Retired Engineer,N,2,4,2074,57.0,12161,12218.0,0.16974954984449173,2,4.0,0,0,201200518,201201582,0,2074,12161,57,12218,4.0,2
201201584,201200520,24,2,MERCED,2012,2012-11-06,0,Livingston,City Treasurer,6,Other City Office,,Full,1,Ribeiro,Maria,Business Owner,N,2,3,947,9.0,2295,2304.0,0.4110243055555556,1,1.0,0,0,201200520,201201584,0,947,2295,9,2304,1.0,1
201201585,201200520,24,2,MERCED,2012,2012-11-06,0,Livingston,City Treasurer,6,Other City Office,,Full,1,Schell,Katherine,Substitute Teacher,N,2,3,753,9.0,2295,2304.0,0.3268229166666667,2,2.0,0,0,201200520,201201585,0,753,2295,9,2304,2.0,2
201201586,201200520,24,2,MERCED,2012,2012-11-06,0,Livingston,City Treasurer,6,Other City Office,,Full,1,Urnberg,Warren,Retired USAF,N,2,3,595,9.0,2295,2304.0,0.2582465277777778,2,3.0,0,0,201200520,201201586,0,595,2295,9,2304,3.0,2
201201587,201200521,24,2,MERCED,2012,2012-11-06,0,Dos Palos,Mayor,6,Other City Office,,Full,1,Mays,Johnny,Councilmember,N,2,1,733,72.0,733,805.0,0.9105590062111801,1,1.0,0,0,201200521,201201587,0,733,733,72,805,1.0,1
201201591,201200523,24,2,MERCED,2012,2012-11-06,0,Livingston,Mayor,6,Other City Office,,Short,1,Sperry,Michael,Livingston Business Owner,N,2,2,699,7.0,2463,2470.0,0.28299595141700407,2,2.0,0,0,201200523,201201591,0,699,2463,7,2470,2.0,2
201201592,201200524,24,2,MERCED,2012,2012-11-06,0,Los Banos,Mayor,6,Other City Office,,Short,1,Sousa,Joe,Councilmember,N,2,2,3289,71.0,8041,8112.0,0.40544871794871795,2,2.0,0,0,201200524,201201592,0,3289,8041,71,8112,2.0,2
201201596,201200526,25,2,MODOC,2012,2012-06-05,0,Alturas,City Council,2,City Council,,Full,3,Irvin II,Harold J.,Retired Administrator,N,2,4,406,16.0,1621,1637.0,0.2480146609651802,1,3.0,0,0,201200526,201201596,0,406,1621,16,1637,3.0,1
201201598,201200527,27,2,MONTEREY,2012,2012-06-05,0,Greenfield,City Council - R,2,City Council,2,Short,1,Vazquez,Agapito,Vineyard Manager,N,2,2,827,0.0,1368,1368.0,0.60453216374269,1,1.0,0,0,201200527,201201598,0,827,1368,0,1368,1.0,1
201201599,201200528,27,2,MONTEREY,2012,2012-06-05,0,Greenfield,City Council - R,2,City Council,3,Short,1,Gonzalez,Yvette S.,No Ballot Designation,N,2,2,802,0.0,1335,1335.0,0.600749063670412,1,1.0,0,0,201200528,201201599,0,802,1335,0,1335,1.0,1
201201600,201200527,27,2,MONTEREY,2012,2012-06-05,0,Greenfield,City Council - R,2,City Council,2,Short,1,Kilgore,James K.,Pastor,N,2,2,541,0.0,1368,1368.0,0.39546783625730997,2,2.0,0,0,201200527,201201600,0,541,1368,0,1368,2.0,2
201201601,201200528,27,2,MONTEREY,2012,2012-06-05,0,Greenfield,City Council - R,2,City Council,3,Short,1,Tipton,Drew,Planning Commissioner/Engineer,N,2,2,533,0.0,1335,1335.0,0.399250936329588,2,2.0,0,0,201200528,201201601,0,533,1335,0,1335,2.0,2
201201602,201200529,27,2,MONTEREY,2012,2012-06-05,0,Greenfield,Mayor - R,6,Other City Office,1,Short,1,Dart,Leonard P.,Retired Medical Technician,N,2,1,744,0.0,744,744.0,1.0,1,1.0,0,0,201200529,201201602,0,744,744,0,744,1.0,1
201201604,201200530,27,2,MONTEREY,2012,2012-11-06,0,Del Rey Oaks,City Council,2,City Council,,Full,2,Ventimiglia,Mike,Fire Inspector,N,2,3,513,0.0,1385,1385.0,0.3703971119133574,1,2.0,0,0,201200530,201201604,0,513,1385,0,1385,2.0,1
201201605,201200531,27,2,MONTEREY,2012,2012-11-06,0,Greenfield,City Council,2,City Council,,Full,2,Rodriguez,Raul C.,Bakery Manager,N,2,5,1162,0.0,4171,4171.0,0.27859026612323184,1,1.0,0,0,201200531,201201605,0,1162,4171,0,4171,1.0,1
201201606,201200531,27,2,MONTEREY,2012,2012-11-06,0,Greenfield,City Council,2,City Council,,Full,2,Walker,Lance,Outside Sales Representative,N,2,5,999,0.0,4171,4171.0,0.2395109086549988,1,2.0,0,0,201200531,201201606,0,999,4171,0,4171,2.0,1
201201607,201200532,27,2,MONTEREY,2012,2012-11-06,0,King City,City Council,2,City Council,,Full,3,Hendrickson,Belinda T.,Business Woman,N,2,6,1142,0.0,4131,4131.0,0.2764463810215444,1,1.0,0,0,201200532,201201607,0,1142,4131,0,4131,1.0,1
201201609,201200532,27,2,MONTEREY,2012,2012-11-06,0,King City,City Council,2,City Council,,Full,3,Jernigan,Karen,Business Woman,N,2,6,672,0.0,4131,4131.0,0.1626724763979666,1,3.0,0,0,201200532,201201609,0,672,4131,0,4131,3.0,1
201201611,201200533,27,2,MONTEREY,2012,2012-11-06,0,Marina,City Council,2,City Council,,Full,2,Morton,Gail,Attorney,N,2,5,2333,0.0,10687,10687.0,0.21830261064845138,1,2.0,0,0,201200533,201201611,0,2333,10687,0,10687,2.0,1
201201612,201200534,27,2,MONTEREY,2012,2012-11-06,0,Monterey,City Council,2,City Council,,Full,2,Haffa,Alan,College Professor,N,2,5,4231,0.0,16232,16232.0,0.26065795958600296,1,1.0,0,0,201200534,201201612,0,4231,16232,0,16232,1.0,1
201201614,201200535,27,2,MONTEREY,2012,2012-11-06,0,Pacific Grove,City Council,2,City Council,,Full,3,Lucius,Casey,Professor,N,2,5,4879,0.0,17551,17551.0,0.277989858127742,1,1.0,0,0,201200535,201201614,0,4879,17551,0,17551,1.0,1
201201617,201200536,27,2,MONTEREY,2012,2012-11-06,0,Seaside,City Council,2,City Council,,Full,2,Pacheco,David,Recreation Superintendent Retired,N,2,4,3861,0.0,12587,12587.0,0.30674505442122824,1,1.0,0,0,201200536,201201617,0,3861,12587,0,12587,1.0,1
201201618,201200536,27,2,MONTEREY,2012,2012-11-06,0,Seaside,City Council,2,City Council,,Full,2,Oglesby,Ian N.,Incumbent,N,2,4,2941,0.0,12587,12587.0,0.23365376976245333,1,2.0,0,0,201200536,201201618,0,2941,12587,0,12587,2.0,1
201201621,201200538,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,1,Full,1,Castaneda,Jose,School Board President,N,2,3,1802,0.0,3415,3415.0,0.5276720351390922,1,1.0,0,0,201200538,201201621,0,1802,3415,0,3415,1.0,1
201201624,201200530,27,2,MONTEREY,2012,2012-11-06,0,Del Rey Oaks,City Council,2,City Council,,Full,2,Larson,Scott,Entrepreneur,N,2,3,287,0.0,1385,1385.0,0.2072202166064982,2,3.0,0,0,201200530,201201624,0,287,1385,0,1385,3.0,2
201201625,201200531,27,2,MONTEREY,2012,2012-11-06,0,Greenfield,City Council,2,City Council,,Full,2,Vazquez,Agapito,City Council Member,N,2,5,772,0.0,4171,4171.0,0.1850875089906497,2,3.0,0,0,201200531,201201625,0,772,4171,0,4171,3.0,2
201201626,201200531,27,2,MONTEREY,2012,2012-11-06,0,Greenfield,City Council,2,City Council,,Full,2,Gonzalez,Yvette S.,Substance Abuse Counselor,N,2,5,703,0.0,4171,4171.0,0.16854471349796213,2,4.0,0,0,201200531,201201626,0,703,4171,0,4171,4.0,2
201201627,201200531,27,2,MONTEREY,2012,2012-11-06,0,Greenfield,City Council,2,City Council,,Full,2,Santibanez,Jose M.,No Ballot Designation,N,2,5,535,0.0,4171,4171.0,0.12826660273315751,2,5.0,0,0,201200531,201201627,0,535,4171,0,4171,5.0,2
201201628,201200532,27,2,MONTEREY,2012,2012-11-06,0,King City,City Council,2,City Council,,Full,3,Lopez,Irma M.,Office Representative,N,2,6,664,0.0,4131,4131.0,0.16073589929799081,2,4.0,0,0,201200532,201201628,0,664,4131,0,4131,4.0,2
201201629,201200532,27,2,MONTEREY,2012,2012-11-06,0,King City,City Council,2,City Council,,Full,3,Grebmeier,Joe,Police Chief Retired,N,2,6,583,0.0,4131,4131.0,0.1411280561607359,2,5.0,0,0,201200532,201201629,0,583,4131,0,4131,5.0,2
201201630,201200532,27,2,MONTEREY,2012,2012-11-06,0,King City,City Council,2,City Council,,Full,3,Gonzales,Joe A.,State Psychiatric Technician,N,2,6,270,0.0,4131,4131.0,0.06535947712418301,2,6.0,0,0,201200532,201201630,0,270,4131,0,4131,6.0,2
201201632,201200533,27,2,MONTEREY,2012,2012-11-06,0,Marina,City Council,2,City Council,,Full,2,Ridler,Darlena,Financial Manager,N,2,5,2005,0.0,10687,10687.0,0.18761111630953495,2,4.0,0,0,201200533,201201632,0,2005,10687,0,10687,4.0,2
201201633,201200533,27,2,MONTEREY,2012,2012-11-06,0,Marina,City Council,2,City Council,,Full,2,Starkey,Larry C.,Peace Officer,N,2,5,1261,0.0,10687,10687.0,0.11799382427248059,2,5.0,0,0,201200533,201201633,0,1261,10687,0,10687,5.0,2
201201634,201200534,27,2,MONTEREY,2012,2012-11-06,0,Monterey,City Council,2,City Council,,Full,2,Smith,Ed,Small Business Owner,N,2,5,3787,0.0,16232,16232.0,0.23330458353868902,2,3.0,0,0,201200534,201201634,0,3787,16232,0,16232,3.0,2
201201635,201200534,27,2,MONTEREY,2012,2012-11-06,0,Monterey,City Council,2,City Council,,Full,2,Dawson,Mike,Retired Engineer/Businessman,N,2,5,2390,0.0,16232,16232.0,0.1472400197141449,2,4.0,0,0,201200534,201201635,0,2390,16232,0,16232,4.0,2
201201636,201200534,27,2,MONTEREY,2012,2012-11-06,0,Monterey,City Council,2,City Council,,Full,2,McCrone,Willard 'Bill',Planning Commissioner,N,2,5,1682,0.0,16232,16232.0,0.10362247412518483,2,5.0,0,0,201200534,201201636,0,1682,16232,0,16232,5.0,2
201201637,201200535,27,2,MONTEREY,2012,2012-11-06,0,Pacific Grove,City Council,2,City Council,,Full,3,Norton,Mary,Retired Business Owner,N,2,5,2757,0.0,17551,17551.0,0.15708506637798417,2,4.0,0,0,201200535,201201637,0,2757,17551,0,17551,4.0,2
201201638,201200535,27,2,MONTEREY,2012,2012-11-06,0,Pacific Grove,City Council,2,City Council,,Full,3,Pacelli,Robert A.,Filmmaker,N,2,5,2360,0.0,17551,17551.0,0.13446527263403796,2,5.0,0,0,201200535,201201638,0,2360,17551,0,17551,5.0,2
201201639,201200536,27,2,MONTEREY,2012,2012-11-06,0,Seaside,City Council,2,City Council,,Full,2,Campbell,Jason,Landscape Contractor,N,2,4,2917,0.0,12587,12587.0,0.2317470405974418,2,3.0,0,0,201200536,201201639,0,2917,12587,0,12587,3.0,2
201201641,201200537,27,2,MONTEREY,2012,2012-11-06,0,Soledad,City Council,2,City Council,,Full,2,Gibbs,Charles H.,Realtor/Football Coach,N,2,3,1043,0.0,4062,4062.0,0.2567700640078779,2,3.0,0,0,201200537,201201641,0,1043,4062,0,4062,3.0,2
201201642,201200538,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,1,Full,1,Wiebusch,Margie,College Program Coordinator,N,2,3,1121,0.0,3415,3415.0,0.3282576866764275,2,2.0,0,0,201200538,201201642,0,1121,3415,0,3415,2.0,2
201201643,201200538,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,1,Full,1,Kuzmicz,Joshua,Correctional Officer,N,2,3,492,0.0,3415,3415.0,0.14407027818448023,2,3.0,0,0,201200538,201201643,0,492,3415,0,3415,3.0,2
201201644,201200539,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,4,Full,1,Malvini,Steve,Businessman,N,2,3,1060,0.0,4123,4123.0,0.25709434877516374,2,2.0,0,0,201200539,201201644,0,1060,4123,0,4123,2.0,2
201201645,201200539,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,4,Full,1,Scharen,Michael J.,Print Shop Manager,N,2,3,615,0.0,4123,4123.0,0.14916323065728837,2,3.0,0,0,201200539,201201645,0,615,4123,0,4123,3.0,2
201201646,201200540,27,2,MONTEREY,2012,2012-11-06,0,Salinas,City Council,2,City Council,6,Full,1,Wallace,Robert,Transit Driver/Entrepreneur,N,2,2,2864,0.0,6888,6888.0,0.41579558652729387,2,2.0,0,0,201200540,201201646,0,2864,6888,0,6888,2.0,2
201201650,201200544,27,2,MONTEREY,2012,2012-11-06,0,Pacific Grove,Mayor,6,Other City Office,,Full,1,Kampe,Bill,Councilmember,N,2,2,5210,0.0,7456,7456.0,0.6987660944206009,1,1.0,0,0,201200544,201201650,0,5210,7456,0,7456,1.0,1
201201651,201200545,27,2,MONTEREY,2012,2012-11-06,0,Salinas,Mayor,6,Other City Office,,Full,1,Gunter,Joe,Retired Police Detective,N,2,5,16652,0.0,32543,32543.0,0.5116922225977937,1,1.0,0,0,201200545,201201651,0,16652,32543,0,32543,1.0,1
201201653,201200547,27,2,MONTEREY,2012,2012-11-06,0,Soledad,Mayor,6,Other City Office,,Full,1,Ledesma,Fred J.,Incumbent,N,2,1,2431,0.0,2431,2431.0,1.0,1,1.0,0,0,201200547,201201653,0,2431,2431,0,2431,1.0,1
201201654,201200542,27,2,MONTEREY,2012,2012-11-06,0,Marina,Mayor,6,Other City Office,,Full,1,Emerson,Steven,Financial Consultant,N,2,2,2312,0.0,6324,6324.0,0.3655913978494624,2,2.0,0,0,201200542,201201654,0,2312,6324,0,6324,2.0,2
201201656,201200545,27,2,MONTEREY,2012,2012-11-06,0,Salinas,Mayor,6,Other City Office,,Full,1,Sanchez,Sergio,Councilmember/District Director,N,2,5,12373,0.0,32543,32543.0,0.3802046523061795,2,2.0,0,0,201200545,201201656,0,12373,32543,0,32543,2.0,2
201201657,201200545,27,2,MONTEREY,2012,2012-11-06,0,Salinas,Mayor,6,Other City Office,,Full,1,Phinney,Rick,Real Estate Broker,N,2,5,1414,0.0,32543,32543.0,0.043450204345020435,2,3.0,0,0,201200545,201201657,0,1414,32543,0,32543,3.0,2
201201658,201200545,27,2,MONTEREY,2012,2012-11-06,0,Salinas,Mayor,6,Other City Office,,Full,1,Bonetti,Margaret S.,No Ballot Designation,N,2,5,1370,0.0,32543,32543.0,0.04209814706695757,2,4.0,0,0,201200545,201201658,0,1370,32543,0,32543,4.0,2
201201659,201200545,27,2,MONTEREY,2012,2012-11-06,0,Salinas,Mayor,6,Other City Office,,Full,1,Myaing,Hla,General Dentist,N,2,5,734,0.0,32543,32543.0,0.022554773684048797,2,5.0,0,0,201200545,201201659,0,734,32543,0,32543,5.0,2
201201660,201200546,27,2,MONTEREY,2012,2012-11-06,0,Seaside,Mayor,6,Other City Office,,Full,1,Bachofner,Felix,Mayor/Business Owner,N,2,2,3852,0.0,8036,8036.0,0.4793429566948731,2,2.0,0,0,201200546,201201660,0,3852,8036,0,8036,2.0,2
201201662,201200548,28,2,NAPA,2012,2012-11-06,0,American Canyon,City Council,2,City Council,,Full,2,Leary,Kenneth,Retired Recreation Director,N,2,5,2553,0.0,10748,10748.0,0.23753256419799032,1,2.0,0,0,201200548,201201662,0,2553,10748,0,10748,2.0,1
